time,srcaddress,srcport,dstaddr,dstport,transferid,istart,iend,bytes,speed,writecnt,writeerr,tcpretry,tcpcwnd,tcppcwnd,tcprtt,tcprttvar
-0700:20260612021033.546574,172.16.40.122,54946,172.16.40.174,5001,3,336.0,337.0,29753344,238026752,227,0,0,353,250,4293,148
-0700:20260612021033.546481,172.16.40.122,0,172.16.40.174,5001,-1,336.0,337.0,117571584,940572672,897,0,0,3905805257111764992,0,0,0
-0700:20260612021034.546482,172.16.40.122,54942,172.16.40.174,5001,2,337.0,338.0,29229056,233832448,223,0,0,417,295,4289,111
-0700:20260612021034.546481,172.16.40.122,54948,172.16.40.174,5001,1,337.0,338.0,29097984,232783872,222,0,0,411,291,4255,145
-0700:20260612021034.546574,172.16.40.122,54946,172.16.40.174,5001,3,337.0,338.0,28966912,231735296,221,0,0,353,250,4311,129
-0700:20260612021034.546481,172.16.40.122,54944,172.16.40.174,5001,4,337.0,338.0,29360128,234881024,224,0,0,329,233,4269,129
-0700:20260612021034.546481,172.16.40.122,0,172.16.40.174,5001,-1,337.0,338.0,116654080,933232640,890,0,0,3905805257111764992,0,0,0
-0700:20260612021035.546481,172.16.40.122,54948,172.16.40.174,5001,1,338.0,339.0,29097984,232783872,222,0,0,411,291,4309,136
-0700:20260612021035.546481,172.16.40.122,54944,172.16.40.174,5001,4,338.0,339.0,28573696,228589568,218,0,0,329,233,4328,132
-0700:20260612021035.546482,172.16.40.122,54942,172.16.40.174,5001,2,338.0,339.0,29097984,232783872,222,0,0,417,295,4271,113
-0700:20260612021035.546574,172.16.40.122,54946,172.16.40.174,5001,3,338.0,339.0,29622272,236978176,226,0,0,353,250,4340,141
-0700:20260612021035.546481,172.16.40.122,0,172.16.40.174,5001,-1,338.0,339.0,116391936,931135488,888,0,0,3905805257111764992,0,0,0
-0700:20260612021036.546481,172.16.40.122,54948,172.16.40.174,5001,1,339.0,340.0,29097984,232783872,222,0,0,411,291,4365,152
-0700:20260612021036.546481,172.16.40.122,54944,172.16.40.174,5001,4,339.0,340.0,29491200,235929600,225,0,0,329,233,4398,147
-0700:20260612021036.546574,172.16.40.122,54946,172.16.40.174,5001,3,339.0,340.0,28966912,231735296,221,0,0,353,250,4578,361
-0700:20260612021036.546482,172.16.40.122,54942,172.16.40.174,5001,2,339.0,340.0,30146560,241172480,230,0,0,417,295,4294,112
-0700:20260612021036.546481,172.16.40.122,0,172.16.40.174,5001,-1,339.0,340.0,117702656,941621248,898,0,0,3905805257111764992,0,0,0
-0700:20260612021037.546481,172.16.40.122,54948,172.16.40.174,5001,1,340.0,341.0,29097984,232783872,222,0,0,411,291,4234,158
-0700:20260612021037.546481,172.16.40.122,54944,172.16.40.174,5001,4,340.0,341.0,29360128,234881024,224,0,0,329,233,4265,141
-0700:20260612021037.546482,172.16.40.122,54942,172.16.40.174,5001,2,340.0,341.0,29229056,233832448,223,0,0,417,295,4308,112
-0700:20260612021037.546574,172.16.40.122,54946,172.16.40.174,5001,3,340.0,341.0,29753344,238026752,227,0,0,353,250,4295,145
-0700:20260612021037.546481,172.16.40.122,0,172.16.40.174,5001,-1,340.0,341.0,117440512,939524096,896,0,0,3905805257111764992,0,0,0
-0700:20260612021038.546481,172.16.40.122,54944,172.16.40.174,5001,4,341.0,342.0,29360128,234881024,224,0,0,329,233,4318,124
-0700:20260612021038.546574,172.16.40.122,54946,172.16.40.174,5001,3,341.0,342.0,28966912,231735296,221,0,0,353,250,4310,148
-0700:20260612021038.546481,172.16.40.122,54948,172.16.40.174,5001,1,341.0,342.0,29753344,238026752,227,0,0,411,291,4287,141
-0700:20260612021038.546482,172.16.40.122,54942,172.16.40.174,5001,2,341.0,342.0,29097984,232783872,222,0,0,417,295,4255,147
-0700:20260612021038.546481,172.16.40.122,0,172.16.40.174,5001,-1,341.0,342.0,117178368,937426944,894,0,0,3905805257111764992,0,0,0
-0700:20260612021039.546574,172.16.40.122,54946,172.16.40.174,5001,3,342.0,343.0,28835840,230686720,220,0,0,353,250,4307,140
-0700:20260612021039.546481,172.16.40.122,54948,172.16.40.174,5001,1,342.0,343.0,29229056,233832448,223,0,0,411,291,4264,125
-0700:20260612021039.546481,172.16.40.122,54944,172.16.40.174,5001,4,342.0,343.0,29360128,234881024,224,0,0,329,233,4330,130
-0700:20260612021039.546482,172.16.40.122,54942,172.16.40.174,5001,2,342.0,343.0,29229056,233832448,223,0,0,417,295,4261,113
-0700:20260612021039.546481,172.16.40.122,0,172.16.40.174,5001,-1,342.0,343.0,116654080,933232640,890,0,0,3905805257111764992,0,0,0
-0700:20260612021040.546481,172.16.40.122,54948,172.16.40.174,5001,1,343.0,344.0,28966912,231735296,221,0,0,411,291,4243,163
-0700:20260612021040.546481,172.16.40.122,54944,172.16.40.174,5001,4,343.0,344.0,29360128,234881024,224,0,0,329,233,4297,153
-0700:20260612021040.546482,172.16.40.122,54942,172.16.40.174,5001,2,343.0,344.0,29229056,233832448,223,0,0,417,295,4289,110
-0700:20260612021040.546574,172.16.40.122,54946,172.16.40.174,5001,3,343.0,344.0,29753344,238026752,227,0,0,353,250,4304,154
-0700:20260612021040.546481,172.16.40.122,0,172.16.40.174,5001,-1,343.0,344.0,117309440,938475520,895,0,0,3905805257111764992,0,0,0
-0700:20260612021041.546481,172.16.40.122,54948,172.16.40.174,5001,1,344.0,345.0,29229056,233832448,223,0,0,411,291,4257,145
-0700:20260612021041.546481,172.16.40.122,54944,172.16.40.174,5001,4,344.0,345.0,28704768,229638144,219,0,0,329,233,4305,143
-0700:20260612021041.546574,172.16.40.122,54946,172.16.40.174,5001,3,344.0,345.0,28966912,231735296,221,0,0,353,250,4331,134
-0700:20260612021041.546482,172.16.40.122,54942,172.16.40.174,5001,2,344.0,345.0,29229056,233832448,223,0,0,417,295,4268,115
-0700:20260612021041.546481,172.16.40.122,0,172.16.40.174,5001,-1,344.0,345.0,116129792,929038336,886,0,0,3905805257111764992,0,0,0
-0700:20260612021042.546481,172.16.40.122,54944,172.16.40.174,5001,4,345.0,346.0,29360128,234881024,224,0,0,329,233,4354,129
-0700:20260612021042.546482,172.16.40.122,54942,172.16.40.174,5001,2,345.0,346.0,29097984,232783872,222,0,0,417,295,4260,113
-0700:20260612021042.546481,172.16.40.122,54948,172.16.40.174,5001,1,345.0,346.0,29884416,239075328,228,0,0,411,291,4270,151
-0700:20260612021042.546574,172.16.40.122,54946,172.16.40.174,5001,3,345.0,346.0,29622272,236978176,226,0,0,353,250,4312,139
-0700:20260612021042.546481,172.16.40.122,0,172.16.40.174,5001,-1,345.0,346.0,117964800,943718400,900,0,0,3905805257111764992,0,0,0
-0700:20260612021043.546481,172.16.40.122,54944,172.16.40.174,5001,4,346.0,347.0,29491200,235929600,225,0,0,329,233,4281,163
-0700:20260612021043.546482,172.16.40.122,54942,172.16.40.174,5001,2,346.0,347.0,29229056,233832448,223,0,0,417,295,4289,105
-0700:20260612021043.546574,172.16.40.122,54946,172.16.40.174,5001,3,346.0,347.0,28966912,231735296,221,0,0,353,250,4264,135
-0700:20260612021043.546481,172.16.40.122,54948,172.16.40.174,5001,1,346.0,347.0,29097984,232783872,222,0,0,411,291,4230,160
-0700:20260612021043.546481,172.16.40.122,0,172.16.40.174,5001,-1,346.0,347.0,116785152,934281216,891,0,0,3905805257111764992,0,0,0
-0700:20260612021044.546482,172.16.40.122,54942,172.16.40.174,5001,2,347.0,348.0,29229056,233832448,223,0,0,417,295,4291,109
-0700:20260612021044.546574,172.16.40.122,54946,172.16.40.174,5001,3,347.0,348.0,28966912,231735296,221,0,0,353,250,4281,133
-0700:20260612021044.546481,172.16.40.122,54948,172.16.40.174,5001,1,347.0,348.0,29097984,232783872,222,0,0,411,291,4267,143
-0700:20260612021044.546481,172.16.40.122,54944,172.16.40.174,5001,4,347.0,348.0,29360128,234881024,224,0,0,329,233,4278,155
-0700:20260612021044.546481,172.16.40.122,0,172.16.40.174,5001,-1,347.0,348.0,116654080,933232640,890,0,0,3905805257111764992,0,0,0
-0700:20260612021045.546481,172.16.40.122,54948,172.16.40.174,5001,1,348.0,349.0,28966912,231735296,221,0,0,411,291,4303,141
-0700:20260612021045.546482,172.16.40.122,54942,172.16.40.174,5001,2,348.0,349.0,29097984,232783872,222,0,0,417,295,4249,137
-0700:20260612021045.546481,172.16.40.122,54944,172.16.40.174,5001,4,348.0,349.0,29360128,234881024,224,0,0,329,233,4323,132
-0700:20260612021045.546574,172.16.40.122,54946,172.16.40.174,5001,3,348.0,349.0,29753344,238026752,227,0,0,353,250,4331,138
-0700:20260612021045.546481,172.16.40.122,0,172.16.40.174,5001,-1,348.0,349.0,117178368,937426944,894,0,0,3905805257111764992,0,0,0
-0700:20260612021046.546481,172.16.40.122,54948,172.16.40.174,5001,1,349.0,350.0,29229056,233832448,223,0,0,411,291,4311,129
-0700:20260612021046.546481,172.16.40.122,54944,172.16.40.174,5001,4,349.0,350.0,28704768,229638144,219,0,0,329,233,4314,139
-0700:20260612021046.546482,172.16.40.122,54942,172.16.40.174,5001,2,349.0,350.0,29229056,233832448,223,0,0,417,295,4258,113
-0700:20260612021046.546574,172.16.40.122,54946,172.16.40.174,5001,3,349.0,350.0,28835840,230686720,220,0,0,353,250,4291,155
-0700:20260612021046.546481,172.16.40.122,0,172.16.40.174,5001,-1,349.0,350.0,115998720,927989760,885,0,0,3905805257111764992,0,0,0
-0700:20260612021047.546481,172.16.40.122,54944,172.16.40.174,5001,4,350.0,351.0,29360128,234881024,224,0,0,329,233,4277,134
-0700:20260612021047.546482,172.16.40.122,54942,172.16.40.174,5001,2,350.0,351.0,29229056,233832448,223,0,0,417,295,4300,92
-0700:20260612021047.546481,172.16.40.122,54948,172.16.40.174,5001,1,350.0,351.0,29884416,239075328,228,0,0,411,291,4270,138
-0700:20260612021047.546574,172.16.40.122,54946,172.16.40.174,5001,3,350.0,351.0,29753344,238026752,227,0,0,353,250,4308,150
-0700:20260612021047.546481,172.16.40.122,0,172.16.40.174,5001,-1,350.0,351.0,118226944,945815552,902,0,0,3905805257111764992,0,0,0
-0700:20260612021048.546481,172.16.40.122,54944,172.16.40.174,5001,4,351.0,352.0,29360128,234881024,224,0,0,329,233,4324,132
-0700:20260612021048.546482,172.16.40.122,54942,172.16.40.174,5001,2,351.0,352.0,29229056,233832448,223,0,0,417,295,4270,107
-0700:20260612021048.546574,172.16.40.122,54946,172.16.40.174,5001,3,351.0,352.0,28966912,231735296,221,0,0,353,250,4324,127
-0700:20260612021048.546481,172.16.40.122,54948,172.16.40.174,5001,1,351.0,352.0,29097984,232783872,222,0,0,411,291,4308,141
-0700:20260612021048.546481,172.16.40.122,0,172.16.40.174,5001,-1,351.0,352.0,116654080,933232640,890,0,0,3905805257111764992,0,0,0
-0700:20260612021049.546481,172.16.40.122,54948,172.16.40.174,5001,1,352.0,353.0,29097984,232783872,222,0,0,411,291,4239,141
-0700:20260612021049.546481,172.16.40.122,54944,172.16.40.174,5001,4,352.0,353.0,29360128,234881024,224,0,0,329,233,4299,138
-0700:20260612021049.546482,172.16.40.122,54942,172.16.40.174,5001,2,352.0,353.0,30015488,240123904,229,0,0,417,295,4289,112
-0700:20260612021049.546574,172.16.40.122,54946,172.16.40.174,5001,3,352.0,353.0,29622272,236978176,226,0,0,353,250,4295,149
-0700:20260612021049.546481,172.16.40.122,0,172.16.40.174,5001,-1,352.0,353.0,118095872,944766976,901,0,0,3905805257111764992,0,0,0
-0700:20260612021050.546481,172.16.40.122,54948,172.16.40.174,5001,1,353.0,354.0,29097984,232783872,222,0,0,411,291,4223,147
-0700:20260612021050.546481,172.16.40.122,54944,172.16.40.174,5001,4,353.0,354.0,29491200,235929600,225,0,0,329,233,4279,163
-0700:20260612021050.546574,172.16.40.122,54946,172.16.40.174,5001,3,353.0,354.0,28966912,231735296,221,0,0,353,250,4288,173
-0700:20260612021050.546482,172.16.40.122,54942,172.16.40.174,5001,2,353.0,354.0,29229056,233832448,223,0,0,417,295,4367,135
-0700:20260612021050.546481,172.16.40.122,0,172.16.40.174,5001,-1,353.0,354.0,116785152,934281216,891,0,0,3905805257111764992,0,0,0
-0700:20260612021051.546481,172.16.40.122,54948,172.16.40.174,5001,1,354.0,355.0,29097984,232783872,222,0,0,411,291,4263,155
-0700:20260612021051.546574,172.16.40.122,54946,172.16.40.174,5001,3,354.0,355.0,28966912,231735296,221,0,0,353,250,4327,143
-0700:20260612021051.546481,172.16.40.122,54944,172.16.40.174,5001,4,354.0,355.0,29360128,234881024,224,0,0,329,233,4299,140
-0700:20260612021051.546482,172.16.40.122,54942,172.16.40.174,5001,2,354.0,355.0,29229056,233832448,223,0,0,417,295,4256,139
-0700:20260612021051.546481,172.16.40.122,0,172.16.40.174,5001,-1,354.0,355.0,116654080,933232640,890,0,0,3905805257111764992,0,0,0
-0700:20260612021052.546481,172.16.40.122,54944,172.16.40.174,5001,4,355.0,356.0,28704768,229638144,219,0,0,329,233,4305,136
-0700:20260612021052.546482,172.16.40.122,54942,172.16.40.174,5001,2,355.0,356.0,29097984,232783872,222,0,0,417,295,4256,119
-0700:20260612021052.546574,172.16.40.122,54946,172.16.40.174,5001,3,355.0,356.0,29753344,238026752,227,0,0,353,250,4316,124
-0700:20260612021052.546481,172.16.40.122,54948,172.16.40.174,5001,1,355.0,356.0,30015488,240123904,229,0,0,411,291,4269,154
-0700:20260612021052.546481,172.16.40.122,0,172.16.40.174,5001,-1,355.0,356.0,117571584,940572672,897,0,0,3905805257111764992,0,0,0
-0700:20260612021053.546481,172.16.40.122,54944,172.16.40.174,5001,4,356.0,357.0,29360128,234881024,224,0,0,329,233,4296,153
-0700:20260612021053.546574,172.16.40.122,54946,172.16.40.174,5001,3,356.0,357.0,28835840,230686720,220,0,0,353,250,4301,146
-0700:20260612021053.546482,172.16.40.122,54942,172.16.40.174,5001,2,356.0,357.0,29229056,233832448,223,0,0,417,295,4299,104
-0700:20260612021053.546481,172.16.40.122,54948,172.16.40.174,5001,1,356.0,357.0,29097984,232783872,222,0,0,411,291,4268,144
-0700:20260612021053.546481,172.16.40.122,0,172.16.40.174,5001,-1,356.0,357.0,116523008,932184064,889,0,0,3905805257111764992,0,0,0
-0700:20260612021054.546481,172.16.40.122,54948,172.16.40.174,5001,1,357.0,358.0,29097984,232783872,222,0,0,411,291,4291,137
-0700:20260612021054.546481,172.16.40.122,54944,172.16.40.174,5001,4,357.0,358.0,29360128,234881024,224,0,0,329,233,4307,143
-0700:20260612021054.546482,172.16.40.122,54942,172.16.40.174,5001,2,357.0,358.0,29097984,232783872,222,0,0,417,295,4275,115
-0700:20260612021054.546574,172.16.40.122,54946,172.16.40.174,5001,3,357.0,358.0,29753344,238026752,227,0,0,353,250,4286,161
-0700:20260612021054.546481,172.16.40.122,0,172.16.40.174,5001,-1,357.0,358.0,117309440,938475520,895,0,0,3905805257111764992,0,0,0
-0700:20260612021055.546482,172.16.40.122,54942,172.16.40.174,5001,2,358.0,359.0,29229056,233832448,223,0,0,417,295,4298,146
-0700:20260612021055.546574,172.16.40.122,54946,172.16.40.174,5001,3,358.0,359.0,28966912,231735296,221,0,0,353,250,4332,137
-0700:20260612021055.546481,172.16.40.122,54948,172.16.40.174,5001,1,358.0,359.0,29229056,233832448,223,0,0,411,291,4283,127
-0700:20260612021055.546481,172.16.40.122,54944,172.16.40.174,5001,4,358.0,359.0,29360128,234881024,224,0,0,329,233,4506,259
-0700:20260612021055.546481,172.16.40.122,0,172.16.40.174,5001,-1,358.0,359.0,116785152,934281216,891,0,0,3905805257111764992,0,0,0
-0700:20260612021056.546481,172.16.40.122,54948,172.16.40.174,5001,1,359.0,360.0,29097984,232783872,222,0,0,411,291,4219,159
-0700:20260612021056.546481,172.16.40.122,54944,172.16.40.174,5001,4,359.0,360.0,29360128,234881024,224,0,0,329,233,4422,175
-0700:20260612021056.546482,172.16.40.122,54942,172.16.40.174,5001,2,359.0,360.0,29229056,233832448,223,0,0,417,295,4282,105
-0700:20260612021056.546574,172.16.40.122,54946,172.16.40.174,5001,3,359.0,360.0,29622272,236978176,226,0,0,353,250,4259,177
-0700:20260612021056.546481,172.16.40.122,0,172.16.40.174,5001,-1,359.0,360.0,117309440,938475520,895,0,0,3905805257111764992,0,0,0
-0700:20260612021057.546481,172.16.40.122,54948,172.16.40.174,5001,1,360.0,361.0,29229056,233832448,223,0,0,411,291,4248,140
-0700:20260612021057.546482,172.16.40.122,54942,172.16.40.174,5001,2,360.0,361.0,29229056,233832448,223,0,0,417,295,4379,194
-0700:20260612021057.546574,172.16.40.122,54946,172.16.40.174,5001,3,360.0,361.0,28966912,231735296,221,0,0,353,250,4292,141
-0700:20260612021057.546481,172.16.40.122,54944,172.16.40.174,5001,4,360.0,361.0,29491200,235929600,225,0,0,329,233,4264,139
-0700:20260612021057.546481,172.16.40.122,0,172.16.40.174,5001,-1,360.0,361.0,116916224,935329792,892,0,0,3905805257111764992,0,0,0
-0700:20260612021058.546481,172.16.40.122,54948,172.16.40.174,5001,1,361.0,362.0,29229056,233832448,223,0,0,411,291,4284,152
-0700:20260612021058.546481,172.16.40.122,54944,172.16.40.174,5001,4,361.0,362.0,28573696,228589568,218,0,0,329,233,4329,124
-0700:20260612021058.546482,172.16.40.122,54942,172.16.40.174,5001,2,361.0,362.0,29097984,232783872,222,0,0,417,295,4243,140
-0700:20260612021058.546574,172.16.40.122,54946,172.16.40.174,5001,3,361.0,362.0,28966912,231735296,221,0,0,353,250,4315,136
-0700:20260612021058.546481,172.16.40.122,0,172.16.40.174,5001,-1,361.0,362.0,115867648,926941184,884,0,0,3905805257111764992,0,0,0
-0700:20260612021059.546481,172.16.40.122,54948,172.16.40.174,5001,1,362.0,363.0,29097984,232783872,222,0,0,411,291,4347,148
-0700:20260612021059.546481,172.16.40.122,54944,172.16.40.174,5001,4,362.0,363.0,29491200,235929600,225,0,0,329,233,4295,137
-0700:20260612021059.546482,172.16.40.122,54942,172.16.40.174,5001,2,362.0,363.0,29229056,233832448,223,0,0,417,295,4252,120
-0700:20260612021059.546574,172.16.40.122,54946,172.16.40.174,5001,3,362.0,363.0,29753344,238026752,227,0,0,353,250,4324,137
-0700:20260612021059.546481,172.16.40.122,0,172.16.40.174,5001,-1,362.0,363.0,117571584,940572672,897,0,0,3905805257111764992,0,0,0
-0700:20260612021100.546481,172.16.40.122,54948,172.16.40.174,5001,1,363.0,364.0,29229056,233832448,223,0,0,411,291,4248,159
-0700:20260612021100.546482,172.16.40.122,54942,172.16.40.174,5001,2,363.0,364.0,29491200,235929600,225,0,0,417,295,4289,106
-0700:20260612021100.546574,172.16.40.122,54946,172.16.40.174,5001,3,363.0,364.0,28835840,230686720,220,0,0,353,250,4307,147
-0700:20260612021100.546481,172.16.40.122,54944,172.16.40.174,5001,4,363.0,364.0,29360128,234881024,224,0,0,329,233,4257,141
-0700:20260612021100.546481,172.16.40.122,0,172.16.40.174,5001,-1,363.0,364.0,116916224,935329792,892,0,0,3905805257111764992,0,0,0
-0700:20260612021101.546481,172.16.40.122,54944,172.16.40.174,5001,4,364.0,365.0,29360128,234881024,224,0,0,329,233,4312,143
-0700:20260612021101.546481,172.16.40.122,54948,172.16.40.174,5001,1,364.0,365.0,30146560,241172480,230,0,0,411,291,4286,148
-0700:20260612021101.546482,172.16.40.122,54942,172.16.40.174,5001,2,364.0,365.0,29753344,238026752,227,0,0,417,295,4277,132
-0700:20260612021101.546574,172.16.40.122,54946,172.16.40.174,5001,3,364.0,365.0,29753344,238026752,227,0,0,353,250,4324,135
-0700:20260612021101.546481,172.16.40.122,0,172.16.40.174,5001,-1,364.0,365.0,119013376,952107008,908,0,0,3905805257111764992,0,0,0
-0700:20260612021102.546574,172.16.40.122,54946,172.16.40.174,5001,3,365.0,366.0,28966912,231735296,221,0,0,353,250,4319,129
-0700:20260612021102.546481,172.16.40.122,54948,172.16.40.174,5001,1,365.0,366.0,29229056,233832448,223,0,0,411,291,4225,148
-0700:20260612021102.546481,172.16.40.122,54944,172.16.40.174,5001,4,365.0,366.0,29360128,234881024,224,0,0,329,233,4297,142
-0700:20260612021102.546482,172.16.40.122,54942,172.16.40.174,5001,2,365.0,366.0,29229056,233832448,223,0,0,417,295,4282,113
-0700:20260612021102.546481,172.16.40.122,0,172.16.40.174,5001,-1,365.0,366.0,116785152,934281216,891,0,0,3905805257111764992,0,0,0
-0700:20260612021103.546481,172.16.40.122,54948,172.16.40.174,5001,1,366.0,367.0,29097984,232783872,222,0,0,411,291,4233,139
-0700:20260612021103.546481,172.16.40.122,54944,172.16.40.174,5001,4,366.0,367.0,29360128,234881024,224,0,0,329,233,4277,165
-0700:20260612021103.546482,172.16.40.122,54942,172.16.40.174,5001,2,366.0,367.0,29229056,233832448,223,0,0,417,295,4649,633
-0700:20260612021103.546574,172.16.40.122,54946,172.16.40.174,5001,3,366.0,367.0,29622272,236978176,226,0,0,353,250,4285,171
-0700:20260612021103.546481,172.16.40.122,0,172.16.40.174,5001,-1,366.0,367.0,117309440,938475520,895,0,0,3905805257111764992,0,0,0
-0700:20260612021104.546481,172.16.40.122,54944,172.16.40.174,5001,4,367.0,368.0,28704768,229638144,219,0,0,329,233,4301,140
-0700:20260612021104.546482,172.16.40.122,54942,172.16.40.174,5001,2,367.0,368.0,29097984,232783872,222,0,0,417,295,4246,146
-0700:20260612021104.546574,172.16.40.122,54946,172.16.40.174,5001,3,367.0,368.0,28966912,231735296,221,0,0,353,250,4300,151
-0700:20260612021104.546481,172.16.40.122,54948,172.16.40.174,5001,1,367.0,368.0,29229056,233832448,223,0,0,411,291,4298,143
-0700:20260612021104.546481,172.16.40.122,0,172.16.40.174,5001,-1,367.0,368.0,115998720,927989760,885,0,0,3905805257111764992,0,0,0
-0700:20260612021105.546574,172.16.40.122,54946,172.16.40.174,5001,3,368.0,369.0,28966912,231735296,221,0,0,353,250,4387,148
-0700:20260612021105.546481,172.16.40.122,54944,172.16.40.174,5001,4,368.0,369.0,29360128,234881024,224,0,0,329,233,4534,348
-0700:20260612021105.546481,172.16.40.122,54948,172.16.40.174,5001,1,368.0,369.0,29229056,233832448,223,0,0,411,291,4322,144
-0700:20260612021105.546482,172.16.40.122,54942,172.16.40.174,5001,2,368.0,369.0,29229056,233832448,223,0,0,417,295,4260,120
-0700:20260612021105.546481,172.16.40.122,0,172.16.40.174,5001,-1,368.0,369.0,116785152,934281216,891,0,0,3905805257111764992,0,0,0
-0700:20260612021106.546481,172.16.40.122,54944,172.16.40.174,5001,4,369.0,370.0,29491200,235929600,225,0,0,329,233,4302,156
-0700:20260612021106.546481,172.16.40.122,54948,172.16.40.174,5001,1,369.0,370.0,29229056,233832448,223,0,0,411,291,4260,149
-0700:20260612021106.546482,172.16.40.122,54942,172.16.40.174,5001,2,369.0,370.0,29229056,233832448,223,0,0,417,295,4294,114
-0700:20260612021106.546574,172.16.40.122,54946,172.16.40.174,5001,3,369.0,370.0,29753344,238026752,227,0,0,353,250,4290,165
-0700:20260612021106.546481,172.16.40.122,0,172.16.40.174,5001,-1,369.0,370.0,117702656,941621248,898,0,0,3905805257111764992,0,0,0
-0700:20260612021107.546574,172.16.40.122,54946,172.16.40.174,5001,3,370.0,371.0,28835840,230686720,220,0,0,353,250,4320,151
-0700:20260612021107.546481,172.16.40.122,54948,172.16.40.174,5001,1,370.0,371.0,29097984,232783872,222,0,0,411,291,4292,147
-0700:20260612021107.546481,172.16.40.122,54944,172.16.40.174,5001,4,370.0,371.0,29360128,234881024,224,0,0,329,233,4289,154
-0700:20260612021107.546482,172.16.40.122,54942,172.16.40.174,5001,2,370.0,371.0,29229056,233832448,223,0,0,417,295,4276,111
-0700:20260612021107.546481,172.16.40.122,0,172.16.40.174,5001,-1,370.0,371.0,116523008,932184064,889,0,0,3905805257111764992,0,0,0
-0700:20260612021108.546481,172.16.40.122,54948,172.16.40.174,5001,1,371.0,372.0,29229056,233832448,223,0,0,411,291,4308,139
-0700:20260612021108.546481,172.16.40.122,54944,172.16.40.174,5001,4,371.0,372.0,29360128,234881024,224,0,0,329,233,4304,126
-0700:20260612021108.546482,172.16.40.122,54942,172.16.40.174,5001,2,371.0,372.0,29097984,232783872,222,0,0,417,295,4272,137
-0700:20260612021108.546574,172.16.40.122,54946,172.16.40.174,5001,3,371.0,372.0,29753344,238026752,227,0,0,353,250,4316,134
-0700:20260612021108.546481,172.16.40.122,0,172.16.40.174,5001,-1,371.0,372.0,117440512,939524096,896,0,0,3905805257111764992,0,0,0
-0700:20260612021109.546481,172.16.40.122,54948,172.16.40.174,5001,1,372.0,373.0,29229056,233832448,223,0,0,411,291,4217,157
-0700:20260612021109.546482,172.16.40.122,54942,172.16.40.174,5001,2,372.0,373.0,29229056,233832448,223,0,0,417,295,4281,107
-0700:20260612021109.546574,172.16.40.122,54946,172.16.40.174,5001,3,372.0,373.0,28966912,231735296,221,0,0,353,250,4346,127
-0700:20260612021109.546481,172.16.40.122,54944,172.16.40.174,5001,4,372.0,373.0,29360128,234881024,224,0,0,329,233,4341,126
-0700:20260612021109.546481,172.16.40.122,0,172.16.40.174,5001,-1,372.0,373.0,116785152,934281216,891,0,0,3905805257111764992,0,0,0
-0700:20260612021110.546481,172.16.40.122,54948,172.16.40.174,5001,1,373.0,374.0,29097984,232783872,222,0,0,411,291,4236,134
-0700:20260612021110.546481,172.16.40.122,54944,172.16.40.174,5001,4,373.0,374.0,28704768,229638144,219,0,0,329,233,4273,130
-0700:20260612021110.546482,172.16.40.122,54942,172.16.40.174,5001,2,373.0,374.0,29229056,233832448,223,0,0,417,295,4311,111
-0700:20260612021110.546574,172.16.40.122,54946,172.16.40.174,5001,3,373.0,374.0,29622272,236978176,226,0,0,353,250,4295,148
-0700:20260612021110.546481,172.16.40.122,0,172.16.40.174,5001,-1,373.0,374.0,116654080,933232640,890,0,0,3905805257111764992,0,0,0
-0700:20260612021111.546481,172.16.40.122,54948,172.16.40.174,5001,1,374.0,375.0,29229056,233832448,223,0,0,411,291,4293,150
-0700:20260612021111.546481,172.16.40.122,54944,172.16.40.174,5001,4,374.0,375.0,29360128,234881024,224,0,0,329,233,4330,139
-0700:20260612021111.546482,172.16.40.122,54942,172.16.40.174,5001,2,374.0,375.0,29097984,232783872,222,0,0,417,295,4242,140
-0700:20260612021111.546574,172.16.40.122,54946,172.16.40.174,5001,3,374.0,375.0,28966912,231735296,221,0,0,353,250,4327,141
-0700:20260612021111.546481,172.16.40.122,0,172.16.40.174,5001,-1,374.0,375.0,116654080,933232640,890,0,0,3905805257111764992,0,0,0
-0700:20260612021112.546481,172.16.40.122,54948,172.16.40.174,5001,1,375.0,376.0,29229056,233832448,223,0,0,411,291,4287,139
-0700:20260612021112.546482,172.16.40.122,54942,172.16.40.174,5001,2,375.0,376.0,29229056,233832448,223,0,0,417,295,4241,118
-0700:20260612021112.546574,172.16.40.122,54946,172.16.40.174,5001,3,375.0,376.0,28966912,231735296,221,0,0,353,250,4288,160
-0700:20260612021112.546481,172.16.40.122,54944,172.16.40.174,5001,4,375.0,376.0,29360128,234881024,224,0,0,329,233,4303,140
-0700:20260612021112.546481,172.16.40.122,0,172.16.40.174,5001,-1,375.0,376.0,116785152,934281216,891,0,0,3905805257111764992,0,0,0
-0700:20260612021113.546481,172.16.40.122,54948,172.16.40.174,5001,1,376.0,377.0,29097984,232783872,222,0,0,411,291,4246,158
-0700:20260612021113.546481,172.16.40.122,54944,172.16.40.174,5001,4,376.0,377.0,29360128,234881024,224,0,0,329,233,4293,150
-0700:20260612021113.546574,172.16.40.122,54946,172.16.40.174,5001,3,376.0,377.0,29622272,236978176,226,0,0,353,250,4289,139
-0700:20260612021113.546482,172.16.40.122,54942,172.16.40.174,5001,2,376.0,377.0,30146560,241172480,230,0,0,417,295,4287,112
