pair,scenario,cell,rep,sysctl,dur_s,pkt_size,threads,scenario_iface,scenario_mac,pps_sent,pps_recv,cycles,instructions,branches,branch_misses,cycles_per_pkt,ins_per_pkt,branch_miss_per_pkt,recv_sys_pct,recv_soft_pct,rps,rfs,cake,flower,kernel_has_sysctl,status
hp1-hp3,vxlan,cell-02,3,1,60,64,2,vxlan10,e6:8d:a5:c0:40:9e,0,0,1648684,1183700,232901,4723,549561.33,394566.67,1574.3333,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp1-hp3,mpls,cell-01,1,0,60,64,2,lo,98:f2:b3:df:1c:70,4429439,3581301,582160318493,653625769359,114012786249,313812735,2709.26,3041.84,1.4604,15.21,27.05,1,1,1,1,yes,ok
hp1-hp3,mpls,cell-01,2,0,60,64,2,lo,98:f2:b3:df:1c:70,4348203,3432098,592431348961,656627809692,114761539764,314669845,2876.91,3188.66,1.5281,15.08,27.61,1,1,1,1,yes,ok
hp1-hp3,mpls,cell-01,3,0,60,64,2,lo,98:f2:b3:df:1c:70,4352198,3527267,575416080047,642913583428,112422188602,308720672,2718.89,3037.83,1.4587,14.77,27.80,1,1,1,1,yes,ok
hp1-hp3,mpls,cell-02,1,1,60,64,2,lo,98:f2:b3:df:1c:70,4348570,3582648,555849299013,622763437767,109130774906,299191042,2585.84,2897.13,1.3919,14.01,28.33,1,1,1,1,yes,ok
hp1-hp3,mpls,cell-02,2,1,60,64,2,lo,98:f2:b3:df:1c:70,4366468,3463398,573642952487,641370801899,112200908949,304377753,2760.50,3086.42,1.4647,14.50,27.76,1,1,1,1,yes,ok
hp1-hp3,mpls,cell-02,3,1,60,64,2,lo,98:f2:b3:df:1c:70,4380589,3503468,567052508726,637235333245,111241565676,301145154,2697.58,3031.45,1.4326,14.83,27.02,1,1,1,1,yes,ok
hp1-hp3,ipip,cell-01,1,0,60,64,2,ipip0,98:f2:b3:df:1c:70,4367049,3602184,578506859709,647234161543,113157648275,316918341,2676.65,2994.64,1.4663,14.86,28.15,1,1,1,1,yes,ok
hp1-hp3,ipip,cell-01,2,0,60,64,2,ipip0,98:f2:b3:df:1c:70,4362592,3567546,577224705474,647235566666,113011889290,309718296,2696.65,3023.72,1.4469,15.00,27.59,1,1,1,1,yes,ok
hp1-hp3,ipip,cell-01,3,0,60,64,2,ipip0,98:f2:b3:df:1c:70,4381351,3598954,582211120613,650218419569,113670810386,316537488,2696.20,3011.14,1.4659,14.94,28.21,1,1,1,1,yes,ok
hp1-hp3,ipip,cell-02,1,1,60,64,2,ipip0,98:f2:b3:df:1c:70,4350334,3511613,578414755919,648706990423,113342805569,310194551,2745.25,3078.86,1.4722,14.91,27.38,1,1,1,1,yes,ok
hp1-hp3,ipip,cell-02,2,1,60,64,2,ipip0,98:f2:b3:df:1c:70,4408901,3600689,564859464775,635350882619,111179750152,306615244,2614.59,2940.88,1.4192,14.31,27.97,1,1,1,1,yes,ok
hp1-hp3,ipip,cell-02,3,1,60,64,2,ipip0,98:f2:b3:df:1c:70,4380139,3557567,579290421517,646502265825,113018568154,310298996,2713.89,3028.77,1.4537,14.82,27.88,1,1,1,1,yes,ok
hp1-hp3,gre,cell-01,1,0,60,64,2,gretest0,98:f2:b3:df:1c:70,4384868,3549629,563652452769,637402245224,111445844443,307584510,2646.53,2992.81,1.4442,14.40,27.57,1,1,1,1,yes,ok
hp1-hp3,gre,cell-01,2,0,60,64,2,gretest0,98:f2:b3:df:1c:70,4367766,3520871,582468407387,649679617608,113782413421,318682637,2757.22,3075.37,1.5085,14.59,28.43,1,1,1,1,yes,ok
hp1-hp3,gre,cell-01,3,0,60,64,2,gretest0,98:f2:b3:df:1c:70,4398300,3584383,548848618704,625002634898,109401795880,300653020,2552.04,2906.14,1.3980,13.90,27.53,1,1,1,1,yes,ok
hp1-hp3,gre,cell-02,1,1,60,64,2,gretest0,98:f2:b3:df:1c:70,4416900,3600961,562254999949,636497533449,111112574679,304101757,2602.34,2945.96,1.4075,14.68,27.17,1,1,1,1,yes,ok
hp1-hp3,gre,cell-02,2,1,60,64,2,gretest0,98:f2:b3:df:1c:70,4348517,3490675,555897457306,634174680040,110802475548,302145783,2654.20,3027.95,1.4426,14.26,26.78,1,1,1,1,yes,ok
hp1-hp3,gre,cell-02,3,1,60,64,2,gretest0,98:f2:b3:df:1c:70,4378828,3537290,578686404923,649043546236,113344089268,311817290,2726.60,3058.10,1.4692,15.00,27.46,1,1,1,1,yes,ok
hp1-hp3,geneve,cell-01,1,0,60,64,2,geneve10,6e:12:8e:60:66:fc,0,0,1742309,1108550,215727,4860,102488.76,65208.82,285.8824,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp1-hp3,geneve,cell-01,2,0,60,64,2,geneve10,6e:12:8e:60:66:fc,0,0,1628221,1172608,231879,5493,542740.33,390869.33,1831.0000,0.02,0.01,1,1,1,1,yes,overlay-unsupported
hp1-hp3,geneve,cell-01,3,0,60,64,2,geneve10,6e:12:8e:60:66:fc,0,0,1751024,1325624,257892,5101,583674.67,441874.67,1700.3333,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp1-hp3,geneve,cell-02,1,1,60,64,2,geneve10,6e:12:8e:60:66:fc,0,0,928122,739666,145995,2873,309374.00,246555.33,957.6667,0.01,0.00,1,1,1,1,yes,overlay-unsupported
hp1-hp3,geneve,cell-02,2,1,60,64,2,geneve10,6e:12:8e:60:66:fc,0,0,2102723,1207771,232879,4459,700907.67,402590.33,1486.3333,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp1-hp3,geneve,cell-02,3,1,60,64,2,geneve10,6e:12:8e:60:66:fc,0,0,978217,804898,160906,3177,326072.33,268299.33,1059.0000,0.01,0.01,1,1,1,1,yes,overlay-unsupported
