1781164729,31.6,1800000,0x0
1781164730,33.1,1800000,0x0
1781164731,33.1,1800000,0x0
1781164732,34.0,1800000,0x0
1781164733,33.6,1800000,0x0
1781164734,33.6,1800000,0x0
1781164735,33.1,1800000,0x0
1781164736,34.0,1800000,0x0
1781164738,34.0,1800000,0x0
1781164739,33.1,1800000,0x0
1781164740,33.1,1800000,0x0
1781164741,34.5,1800000,0x0
1781164742,34.5,1800000,0x0
1781164743,33.1,1800000,0x0
1781164744,34.5,1800000,0x0
1781164745,34.0,1800000,0x0
1781164746,34.5,1800000,0x0
1781164747,34.5,1800000,0x0
1781164748,34.5,1800000,0x0
1781164749,34.0,1800000,0x0
1781164750,33.1,1800000,0x0
1781164751,34.5,1800000,0x0
1781164752,34.5,1800000,0x0
1781164753,34.0,1800000,0x0
1781164755,33.6,1800000,0x0
1781164756,34.0,1800000,0x0
1781164757,34.5,1800000,0x0
1781164758,34.0,1800000,0x0
1781164759,35.0,1800000,0x0
1781164760,35.0,1800000,0x0
1781164761,34.5,1800000,0x0
1781164762,34.5,1800000,0x0
1781164763,34.5,1800000,0x0
1781164764,34.5,1800000,0x0
1781164765,34.5,1800000,0x0
1781164766,34.0,1800000,0x0
1781164767,34.5,1800000,0x0
1781164768,35.0,1800000,0x0
1781164769,34.0,1800000,0x0
1781164770,34.5,1800000,0x0
1781164772,35.0,1800000,0x0
1781164773,35.0,1800000,0x0
1781164774,35.0,1800000,0x0
1781164775,34.5,1800000,0x0
1781164776,35.5,1800000,0x0
1781164777,35.0,1800000,0x0
1781164778,35.0,1800000,0x0
1781164779,35.0,1800000,0x0
1781164780,34.0,1800000,0x0
1781164781,35.0,1800000,0x0
1781164782,34.0,1800000,0x0
1781164783,34.5,1800000,0x0
1781164784,35.5,1800000,0x0
1781164785,35.0,1800000,0x0
1781164786,34.5,1800000,0x0
1781164787,33.6,1800000,0x0
1781164788,34.5,1800000,0x0
1781164790,33.6,1800000,0x0
1781164791,34.0,1800000,0x0
1781164792,35.0,1800000,0x0
1781164793,34.5,1800000,0x0
1781164794,35.0,1800000,0x0
1781164795,34.5,1800000,0x0
1781164796,34.5,1800000,0x0
1781164797,34.0,1800000,0x0
1781164798,34.0,1800000,0x0
1781164799,34.5,1800000,0x0
1781164800,35.0,1800000,0x0
1781164801,35.0,1800000,0x0
1781164802,35.0,1800000,0x0
1781164803,34.5,1800000,0x0
1781164804,34.0,1800000,0x0
1781164805,34.5,1800000,0x0
1781164807,35.0,1800000,0x0
1781164808,35.5,1800000,0x0
1781164809,34.0,1800000,0x0
1781164810,36.0,1800000,0x0
1781164811,34.5,1800000,0x0
1781164812,34.5,1800000,0x0
1781164813,35.0,1800000,0x0
1781164814,34.5,1800000,0x0
1781164815,34.0,1800000,0x0
1781164816,34.5,1800000,0x0
1781164817,34.5,1800000,0x0
1781164818,35.0,1800000,0x0
1781164819,34.5,1800000,0x0
1781164820,35.0,1800000,0x0
1781164821,34.5,1800000,0x0
1781164822,35.0,1800000,0x0
1781164824,35.5,1800000,0x0
1781164825,34.0,1800000,0x0
1781164826,33.1,1800000,0x0
1781164827,35.5,1800000,0x0
1781164828,34.0,1800000,0x0
1781164829,33.6,1800000,0x0
1781164830,34.5,1800000,0x0
1781164831,35.0,1800000,0x0
1781164832,34.0,1800000,0x0
1781164833,35.0,1800000,0x0
1781164834,34.5,1800000,0x0
1781164835,34.5,1800000,0x0
1781164836,34.0,1800000,0x0
1781164837,35.0,1800000,0x0
1781164838,35.0,1800000,0x0
1781164839,35.0,1800000,0x0
1781164841,34.5,1800000,0x0
1781164842,35.0,1800000,0x0
1781164843,35.0,1800000,0x0
1781164844,35.0,1800000,0x0
1781164845,35.0,1800000,0x0
1781164846,35.0,1800000,0x0
1781164847,35.5,1800000,0x0
1781164848,35.0,1800000,0x0
1781164849,36.0,1800000,0x0
1781164850,34.5,1800000,0x0
1781164851,35.0,1800000,0x0
1781164852,34.5,1800000,0x0
1781164853,34.0,1800000,0x0
1781164854,34.5,1800000,0x0
1781164855,35.5,1800000,0x0
1781164856,36.0,1800000,0x0
1781164857,35.0,1800000,0x0
1781164859,34.5,1800000,0x0
1781164860,34.5,1800000,0x0
1781164861,34.0,1800000,0x0
1781164862,35.0,1800000,0x0
1781164863,36.0,1800000,0x0
