pair,scenario,cell,rep,sysctl,dur_s,pkt_size,threads,scenario_iface,scenario_mac,pps_sent,pps_recv,cycles,instructions,branches,branch_misses,cycles_per_pkt,ins_per_pkt,branch_miss_per_pkt,recv_sys_pct,recv_soft_pct,rps,rfs,cake,flower,kernel_has_sysctl,status
hp2-hp5,mpls,cell-02,3,1,30,64,2,lo,f8:f2:1e:38:ab:80,4193044,1375773,265813835094,281947867203,49207169573,111814413,6440.35,6831.26,2.7091,12.54,18.65,1,1,0,0,yes,ok
hp2-hp5,ipip,cell-01,1,0,30,64,2,ipip0,f8:f2:1e:38:ab:80,4199548,1373343,267062822438,281170263841,49052404450,107670993,6482.06,6824.47,2.6134,12.53,18.69,1,1,0,0,yes,ok
hp2-hp5,ipip,cell-01,2,0,30,64,2,ipip0,f8:f2:1e:38:ab:80,4213052,1335979,276180222300,284725886550,49784294831,110905668,6890.83,7104.05,2.7672,12.54,19.84,1,1,0,0,yes,ok
hp2-hp5,ipip,cell-01,3,0,30,64,2,ipip0,f8:f2:1e:38:ab:80,4211531,1362533,269707065090,281251634191,49103198524,111008679,6598.17,6880.60,2.7157,12.55,19.08,1,1,0,0,yes,ok
hp2-hp5,ipip,cell-02,1,1,30,64,2,ipip0,f8:f2:1e:38:ab:80,4271389,1367381,264273168513,275649812375,48072161339,104717342,6442.32,6719.65,2.5527,12.55,18.44,1,1,0,0,yes,ok
hp2-hp5,ipip,cell-02,2,1,30,64,2,ipip0,f8:f2:1e:38:ab:80,4217784,1379259,264272487545,277339395893,48360754839,105758039,6386.82,6702.61,2.5559,12.56,18.46,1,1,0,0,yes,ok
hp2-hp5,ipip,cell-02,3,1,30,64,2,ipip0,f8:f2:1e:38:ab:80,4222378,1348471,270579952191,280630817214,49015744368,109952528,6688.56,6937.01,2.7180,12.56,19.27,1,1,0,0,yes,ok
hp2-hp5,gre,cell-01,1,0,30,64,2,gretest0,f8:f2:1e:38:ab:80,4218170,1344853,272208182416,281175473958,49123368875,108960019,6746.91,6969.17,2.7007,12.53,19.39,1,1,0,0,yes,ok
hp2-hp5,gre,cell-01,2,0,30,64,2,gretest0,f8:f2:1e:38:ab:80,4212446,1350792,272962570692,281118968925,49106582379,109168554,6735.86,6937.14,2.6939,12.53,19.52,1,1,0,0,yes,ok
hp2-hp5,gre,cell-01,3,0,30,64,2,gretest0,f8:f2:1e:38:ab:80,4206040,1354919,265871583307,275690299224,48085998652,104106937,6540.89,6782.45,2.5612,12.54,18.70,1,1,0,0,yes,ok
hp2-hp5,gre,cell-02,1,1,30,64,2,gretest0,f8:f2:1e:38:ab:80,4185741,1368374,264059643562,277265341084,48340460456,107327608,6432.44,6754.13,2.6145,12.56,18.56,1,1,0,0,yes,ok
hp2-hp5,gre,cell-02,2,1,30,64,2,gretest0,f8:f2:1e:38:ab:80,4258529,1349700,274173240064,282328936588,49353980512,113796216,6771.21,6972.63,2.8104,12.55,19.69,1,1,0,0,yes,ok
hp2-hp5,gre,cell-02,3,1,30,64,2,gretest0,f8:f2:1e:38:ab:80,4208421,1351391,267667681506,277222829471,48375056371,106143599,6602.27,6837.96,2.6181,12.55,18.89,1,1,0,0,yes,ok
