pair,scenario,cell,rep,sysctl,dur_s,pkt_size,threads,scenario_iface,scenario_mac,pps_sent,pps_recv,cycles,instructions,branches,branch_misses,cycles_per_pkt,ins_per_pkt,branch_miss_per_pkt,recv_sys_pct,recv_soft_pct,rps,rfs,cake,flower,kernel_has_sysctl,status
hp2-hp5,vxlan,cell-02,3,1,60,64,2,vxlan10,be:28:4e:2e:06:bc,0,0,1475564,1109633,215715,3996,491854.67,369877.67,1332.0000,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,mpls,cell-01,1,0,60,64,2,lo,f8:f2:1e:38:ab:80,4232937,1406457,548171132608,542778831989,94902736715,150179762,6495.88,6431.98,1.7796,12.55,19.78,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-01,2,0,60,64,2,lo,f8:f2:1e:38:ab:80,4222298,1332536,563725720225,548367068377,96238396381,156849247,7050.78,6858.69,1.9618,12.54,20.66,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-01,3,0,60,64,2,lo,f8:f2:1e:38:ab:80,4226435,1364889,559771505614,546646373261,95811162363,153982583,6835.37,6675.10,1.8803,12.55,20.37,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-02,1,1,60,64,2,lo,f8:f2:1e:38:ab:80,4205170,1354956,557906141189,547619972473,96004934181,156070246,6862.53,6736.01,1.9197,12.55,20.31,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-02,2,1,60,64,2,lo,f8:f2:1e:38:ab:80,4220399,1394312,545241412839,541007084203,94641746315,153737811,6517.45,6466.83,1.8377,12.56,19.68,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-02,3,1,60,64,2,lo,f8:f2:1e:38:ab:80,4225179,1341064,562617316106,546614017748,95860383143,156492545,6992.17,6793.29,1.9449,12.54,20.55,1,1,1,1,yes,ok
hp2-hp5,ipip,cell-01,1,0,60,64,2,ipip0,f8:f2:1e:38:ab:80,4201730,1396766,548052352779,544020285817,95186753011,151293362,6539.54,6491.43,1.8053,12.55,19.72,1,1,1,1,yes,ok
hp2-hp5,ipip,cell-01,2,0,60,64,2,ipip0,f8:f2:1e:38:ab:80,4206860,1421042,543092235212,542618575112,94828027414,151958409,6369.64,6364.09,1.7822,12.55,19.39,1,1,1,1,yes,ok
hp2-hp5,ipip,cell-01,3,0,60,64,2,ipip0,f8:f2:1e:38:ab:80,4203498,1397077,549101008507,544168303248,95245209313,153233778,6550.59,6491.75,1.8280,12.55,19.83,1,1,1,1,yes,ok
hp2-hp5,ipip,cell-02,1,1,60,64,2,ipip0,f8:f2:1e:38:ab:80,4231443,1420970,545309568570,541796142131,94703127837,152447451,6395.98,6354.77,1.7881,12.55,19.62,1,1,1,1,yes,ok
hp2-hp5,ipip,cell-02,2,1,60,64,2,ipip0,f8:f2:1e:38:ab:80,4221437,1429674,542495317587,543381115051,94959565786,152112068,6324.23,6334.55,1.7733,12.54,19.39,1,1,1,1,yes,ok
hp2-hp5,ipip,cell-02,3,1,60,64,2,ipip0,f8:f2:1e:38:ab:80,4199759,1413154,548494262755,545679514229,95434213456,154297588,6468.91,6435.72,1.8198,12.56,19.78,1,1,1,1,yes,ok
hp2-hp5,gre,cell-01,1,0,60,64,2,gretest0,f8:f2:1e:38:ab:80,4222151,1333998,564207619532,544085521320,95452630201,150629158,7049.08,6797.68,1.8819,12.55,20.75,1,1,1,1,yes,ok
hp2-hp5,gre,cell-01,2,0,60,64,2,gretest0,f8:f2:1e:38:ab:80,4193792,1336558,563799068136,544273960932,95471652076,153546202,7030.48,6787.01,1.9147,12.55,20.72,1,1,1,1,yes,ok
hp2-hp5,gre,cell-01,3,0,60,64,2,gretest0,f8:f2:1e:38:ab:80,4213261,1393902,548159574203,541897819297,94817792201,154683865,6554.25,6479.38,1.8495,12.56,19.72,1,1,1,1,yes,ok
hp2-hp5,gre,cell-02,1,1,60,64,2,gretest0,f8:f2:1e:38:ab:80,4200985,1359359,556744732173,544540784657,95408688012,155992116,6826.06,6676.44,1.9126,12.54,20.15,1,1,1,1,yes,ok
hp2-hp5,gre,cell-02,2,1,60,64,2,gretest0,f8:f2:1e:38:ab:80,4185527,1385415,551531035795,542688913271,94964322643,152995577,6634.97,6528.59,1.8406,12.55,19.91,1,1,1,1,yes,ok
hp2-hp5,gre,cell-02,3,1,60,64,2,gretest0,f8:f2:1e:38:ab:80,4234511,1414473,543315918324,540011597527,94407849269,152743095,6401.86,6362.93,1.7998,12.56,19.54,1,1,1,1,yes,ok
hp2-hp5,geneve,cell-01,1,0,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1706106,1233321,247313,6321,113740.40,82221.40,421.4000,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,geneve,cell-01,2,0,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1465976,1078848,212488,4692,488658.67,359616.00,1564.0000,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,geneve,cell-01,3,0,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1528194,1077865,211015,4828,509398.00,359288.33,1609.3333,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,geneve,cell-02,1,1,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1190616,886599,175217,4320,396872.00,295533.00,1440.0000,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,geneve,cell-02,2,1,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1121181,779408,152200,3322,373727.00,259802.67,1107.3333,0.01,0.01,1,1,1,1,yes,overlay-unsupported
hp2-hp5,geneve,cell-02,3,1,60,64,2,geneve10,8a:25:9f:c7:d9:7d,0,0,1464401,1073535,211119,4613,488133.67,357845.00,1537.6667,0.02,0.01,1,1,1,1,yes,overlay-unsupported
