pair,scenario,cell,rep,sysctl,dur_s,pkt_size,threads,scenario_iface,scenario_mac,pps_sent,pps_recv,cycles,instructions,branches,branch_misses,cycles_per_pkt,ins_per_pkt,branch_miss_per_pkt,recv_sys_pct,recv_soft_pct,rps,rfs,cake,flower,kernel_has_sysctl,status
pi5-bpif3,mpls,cell-01,2,0,60,64,2,lo,fe:fe:fe:e2:46:d4,821483,821641,171741927122,93706784958,11071085251,115752306,3483.72,1900.80,2.3480,0.08,23.15,1,1,1,1,yes,ok
pi5-bpif3,mpls,cell-01,3,0,60,64,2,lo,fe:fe:fe:e2:46:d4,1202720,1202900,0,0,0,0,0.00,0.00,0.0000,0.09,20.79,1,1,1,1,yes,ok
pi5-bpif3,mpls,cell-02,1,1,60,64,2,lo,fe:fe:fe:e2:46:d4,978242,978404,0,0,0,0,0.00,0.00,0.0000,0.00,0.00,1,1,1,1,yes,ok
pi5-bpif3,mpls,cell-02,2,1,60,64,2,lo,fe:fe:fe:e2:46:d4,1307067,1307236,0,0,0,0,0.00,0.00,0.0000,0.00,0.00,1,1,1,1,yes,ok
pi5-bpif3,mpls,cell-02,3,1,60,64,2,lo,fe:fe:fe:e2:46:d4,817725,817892,0,0,0,0,0.00,0.00,0.0000,0.00,0.00,1,1,1,1,yes,ok
pi5-bpif3,ipip,cell-01,1,0,60,64,2,ipip0,fe:fe:fe:e2:46:d4,475336,475499,170715484309,93094319446,11157924066,101752564,5983.72,3263.04,3.5665,0.07,24.58,1,1,1,1,yes,ok
pi5-bpif3,ipip,cell-01,2,0,60,64,2,ipip0,fe:fe:fe:e2:46:d4,402369,402527,155301150584,83045651389,9563721448,159412152,6430.25,3438.51,6.6005,0.10,20.45,1,1,1,1,yes,ok
pi5-bpif3,ipip,cell-01,3,0,60,64,2,ipip0,fe:fe:fe:e2:46:d4,731864,732028,0,0,0,0,0.00,0.00,0.0000,0.00,0.00,1,1,1,1,yes,ok
pi5-bpif3,ipip,cell-02,1,1,60,64,2,ipip0,fe:fe:fe:e2:46:d4,498506,498660,171179968487,86585675783,9967818636,166921431,5721.33,2893.94,5.5790,0.12,20.71,1,1,1,1,yes,ok
pi5-bpif3,ipip,cell-02,2,1,60,64,2,ipip0,fe:fe:fe:e2:46:d4,755616,755785,0,0,0,0,0.00,0.00,0.0000,0.00,0.00,1,1,1,1,yes,ok
pi5-bpif3,ipip,cell-02,3,1,60,64,2,ipip0,fe:fe:fe:e2:46:d4,746604,746772,0,0,0,0,0.00,0.00,0.0000,0.00,0.00,1,1,1,1,yes,ok
pi5-bpif3,gre,cell-01,1,0,60,64,2,gretest0,fe:fe:fe:e2:46:d4,1635616,1635783,0,0,0,0,0.00,0.00,0.0000,0.00,0.00,1,1,1,1,yes,ok
pi5-bpif3,gre,cell-01,2,0,60,64,2,gretest0,fe:fe:fe:e2:46:d4,1294768,1294929,142143913322,82164429081,9836799851,111729885,1829.49,1057.52,1.4380,0.14,21.87,1,1,1,1,yes,ok
pi5-bpif3,gre,cell-01,3,0,60,64,2,gretest0,fe:fe:fe:e2:46:d4,758543,758698,0,0,0,0,0.00,0.00,0.0000,0.00,0.00,1,1,1,1,yes,ok
pi5-bpif3,gre,cell-02,1,1,60,64,2,gretest0,fe:fe:fe:e2:46:d4,723263,723416,0,0,0,0,0.00,0.00,0.0000,0.00,0.00,1,1,1,1,yes,ok
pi5-bpif3,gre,cell-02,2,1,60,64,2,gretest0,fe:fe:fe:e2:46:d4,746907,747061,0,0,0,0,0.00,0.00,0.0000,0.00,0.00,1,1,1,1,yes,ok
pi5-bpif3,gre,cell-02,3,1,60,64,2,gretest0,fe:fe:fe:e2:46:d4,1031376,1031536,171154283522,98471640870,11897031807,72905022,2765.36,1591.02,1.1779,0.10,25.46,1,1,1,1,yes,ok
pi5-bpif3,geneve,cell-01,1,0,60,64,2,geneve10,06:6f:d2:29:d3:81,0,8,3082212,831333,55298,9447,6277.42,1693.14,19.2403,0.13,0.02,1,1,1,1,yes,ok
pi5-bpif3,geneve,cell-01,2,0,60,64,2,geneve10,06:6f:d2:29:d3:81,0,8,2081780,552948,33253,6867,4319.05,1147.20,14.2469,0.11,0.02,1,1,1,1,yes,ok
pi5-bpif3,geneve,cell-01,3,0,60,64,2,geneve10,06:6f:d2:29:d3:81,0,7,1171321,285901,14975,4533,2551.90,622.88,9.8758,0.08,0.02,1,1,1,1,yes,ok
pi5-bpif3,geneve,cell-02,1,1,60,64,2,geneve10,06:6f:d2:29:d3:81,0,7,1150208,305438,17325,4183,2426.60,644.38,8.8249,0.14,0.02,1,1,1,1,yes,ok
pi5-bpif3,geneve,cell-02,2,1,60,64,2,geneve10,06:6f:d2:29:d3:81,0,8,2425916,667955,42991,8435,5053.99,1391.57,17.5729,0.12,0.02,1,1,1,1,yes,ok
pi5-bpif3,geneve,cell-02,3,1,60,64,2,geneve10,06:6f:d2:29:d3:81,0,8,2139474,525556,31834,7787,4357.38,1070.38,15.8595,0.12,0.02,1,1,1,1,yes,ok
