testbed,host,pcap,mode,n_iter,n_replicates,ns_per_pkt_mean,ns_per_pkt_median,ns_per_pkt_p95,ns_per_pkt_ci95_lo,ns_per_pkt_ci95_hi,mpps_median,parity_ok,parity_disagreements,build_hash,kernel,nic_driver,nic_firmware
hp2-hp5-x710,hp5,vlan-tcp-mix.pcap,rust-compiled,100,1,90,90,90,—,—,11,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vlan-tcp-mix.pcap,rust-simd,100,1,51,51,51,—,—,19,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vlan-tcp-mix.pcap,rust-template,100,1,81,81,81,—,—,12,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vlan-tcp-mix.pcap,rust-template-simd,100,1,81,81,81,—,—,12,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vxlan-k8s-pure.pcap,c-flowdis-usp,100,1,112,112,112,—,—,8,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vxlan-k8s-pure.pcap,c-xdp2-usp,100,1,160,160,160,—,—,6,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vxlan-k8s-pure.pcap,c-xdp2-parse-only,100,1,160,160,160,—,—,6,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vxlan-k8s-pure.pcap,c-xdp2-mono,100,1,141,141,141,—,—,7,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vxlan-k8s-pure.pcap,c-bpf-flowdis,100,1,114,114,114,—,—,8,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vxlan-k8s-pure.pcap,c-bpf-xdp2,100,0,—,—,—,—,—,—,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vxlan-k8s-pure.pcap,c-bpf-fast,100,1,23,23,23,—,—,43,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vxlan-k8s-pure.pcap,rust-graph,100,1,473,473,473,—,—,2,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vxlan-k8s-pure.pcap,rust-graph-enum,100,1,115,115,115,—,—,9,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vxlan-k8s-pure.pcap,rust-mono,100,1,92,92,92,—,—,11,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vxlan-k8s-pure.pcap,rust-mono-x4,100,1,103,103,103,—,—,10,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vxlan-k8s-pure.pcap,rust-compiled,100,1,91,91,91,—,—,11,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vxlan-k8s-pure.pcap,rust-simd,100,1,35,35,35,—,—,29,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vxlan-k8s-pure.pcap,rust-template,100,1,72,72,72,—,—,14,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
hp2-hp5-x710,hp5,vxlan-k8s-pure.pcap,rust-template-simd,100,1,78,78,78,—,—,13,,,/nix/store/9vgp0qk9zl0adiyx9z5xwahssw83ls8r-xdp2-rs-0.1.0/bin/xdp2-bench,7.0.1,,
