1781240205,34.0,1800000,0x0
1781240206,35.0,1800000,0x0
1781240207,35.5,1800000,0x0
1781240209,36.0,1800000,0x0
1781240210,36.5,1800000,0x0
1781240211,35.0,1800000,0x0
1781240212,36.0,1800000,0x0
1781240213,35.0,1800000,0x0
1781240214,34.5,1800000,0x0
1781240215,35.5,1800000,0x0
1781240216,35.5,1800000,0x0
1781240217,36.0,1800000,0x0
1781240218,36.5,1800000,0x0
1781240219,35.5,1800000,0x0
1781240220,36.0,1800000,0x0
1781240221,36.0,1800000,0x0
1781240222,36.0,1800000,0x0
1781240223,36.5,1800000,0x0
1781240224,37.0,1800000,0x0
1781240226,36.0,1800000,0x0
1781240227,36.5,1800000,0x0
1781240228,36.0,1800000,0x0
1781240229,36.5,1800000,0x0
1781240230,37.0,1800000,0x0
1781240231,35.5,1800000,0x0
1781240232,35.5,1800000,0x0
1781240233,37.0,1800000,0x0
1781240234,36.0,1800000,0x0
1781240235,36.0,1800000,0x0
1781240236,36.0,1800000,0x0
1781240237,36.0,1800000,0x0
1781240238,36.0,1800000,0x0
1781240239,35.5,1800000,0x0
1781240240,36.5,1800000,0x0
1781240241,36.5,1800000,0x0
1781240242,36.0,1800000,0x0
1781240244,37.4,1800000,0x0
1781240245,36.0,1800000,0x0
1781240246,35.5,1800000,0x0
1781240247,36.5,1800000,0x0
1781240248,36.5,1800000,0x0
1781240249,35.5,1800000,0x0
1781240250,35.5,1800000,0x0
1781240251,35.5,1800000,0x0
1781240252,36.0,1800000,0x0
1781240253,37.4,1800000,0x0
1781240254,36.5,1800000,0x0
1781240255,36.5,1800000,0x0
1781240256,36.5,1800000,0x0
1781240257,36.5,1800000,0x0
1781240258,35.5,1800000,0x0
1781240259,35.5,1800000,0x0
1781240261,36.5,1800000,0x0
1781240262,36.0,1800000,0x0
1781240263,36.5,1800000,0x0
1781240264,36.0,1800000,0x0
1781240265,37.0,1800000,0x0
1781240266,37.0,1800000,0x0
1781240267,36.5,1800000,0x0
1781240268,37.4,1800000,0x0
1781240269,37.0,1800000,0x0
1781240270,36.0,1800000,0x0
1781240271,36.0,1800000,0x0
1781240272,36.0,1800000,0x0
1781240273,36.5,1800000,0x0
1781240274,36.5,1800000,0x0
1781240275,36.0,1800000,0x0
1781240276,36.0,1800000,0x0
1781240277,36.0,1800000,0x0
1781240279,37.0,1800000,0x0
1781240280,36.0,1800000,0x0
1781240281,36.0,1800000,0x0
1781240282,37.0,1800000,0x0
1781240283,36.0,1800000,0x0
1781240284,35.5,1800000,0x0
1781240285,36.5,1800000,0x0
1781240286,37.9,1800000,0x0
