pair,scenario,cell,rep,sysctl,dur_s,pkt_size,threads,scenario_iface,scenario_mac,pps_sent,pps_recv,cycles,instructions,branches,branch_misses,cycles_per_pkt,ins_per_pkt,branch_miss_per_pkt,recv_sys_pct,recv_soft_pct,rps,rfs,cake,flower,kernel_has_sysctl,status
hp2-hp5,mpls,cell-02,3,1,30,64,2,lo,f8:f2:1e:38:ab:80,4266760,1376475,270673514839,281734188069,49211999427,141088158,6554.75,6822.60,3.4167,12.55,19.41,1,1,0,0,yes,ok
hp2-hp5,ipip,cell-01,1,0,30,64,2,ipip0,f8:f2:1e:38:ab:80,4217238,1371613,269567126141,279402531058,48782178129,140435067,6551.09,6790.12,3.4129,12.55,19.11,1,1,0,0,yes,ok
hp2-hp5,ipip,cell-01,2,0,30,64,2,ipip0,f8:f2:1e:38:ab:80,4261651,1368883,270218805320,279644137304,48853110762,140773525,6580.03,6809.54,3.4279,12.54,19.13,1,1,0,0,yes,ok
hp2-hp5,ipip,cell-01,3,0,30,64,2,ipip0,f8:f2:1e:38:ab:80,4213044,1375232,267402199703,280054015078,48877180880,140359156,6481.38,6788.04,3.4021,12.54,18.89,1,1,0,0,yes,ok
hp2-hp5,ipip,cell-02,1,1,30,64,2,ipip0,f8:f2:1e:38:ab:80,4260224,1348949,276342707836,281632928500,49249288280,142726963,6828.59,6959.32,3.5269,12.56,20.00,1,1,0,0,yes,ok
hp2-hp5,ipip,cell-02,2,1,30,64,2,ipip0,f8:f2:1e:38:ab:80,4205062,1342532,273425287858,280626193692,49055201524,145328576,6788.79,6967.58,3.6083,12.57,19.64,1,1,0,0,yes,ok
hp2-hp5,ipip,cell-02,3,1,30,64,2,ipip0,f8:f2:1e:38:ab:80,4247756,1355857,271076567503,279315211002,48798132516,139210542,6664.33,6866.88,3.4224,12.53,19.25,1,1,0,0,yes,ok
hp2-hp5,gre,cell-01,1,0,30,64,2,gretest0,f8:f2:1e:38:ab:80,4217139,1359517,269372638241,277205488302,48385383938,137687893,6604.62,6796.67,3.3759,12.56,19.18,1,1,0,0,yes,ok
hp2-hp5,gre,cell-01,2,0,30,64,2,gretest0,f8:f2:1e:38:ab:80,4200532,1367105,267996428631,276965877768,48318081408,138431278,6534.40,6753.09,3.3753,12.55,18.89,1,1,0,0,yes,ok
hp2-hp5,gre,cell-01,3,0,30,64,2,gretest0,f8:f2:1e:38:ab:80,4258610,1328949,281889298984,283885184354,49692353545,144444034,7070.48,7120.54,3.6230,12.55,20.61,1,1,0,0,yes,ok
hp2-hp5,gre,cell-02,1,1,30,64,2,gretest0,f8:f2:1e:38:ab:80,4199768,1389226,269934342486,280428513942,48930713859,142159754,6476.85,6728.65,3.4110,12.54,19.11,1,1,0,0,yes,ok
hp2-hp5,gre,cell-02,2,1,30,64,2,gretest0,f8:f2:1e:38:ab:80,4192207,1355844,272380274124,279856337049,48894287404,141080834,6696.45,6880.25,3.4685,12.55,19.48,1,1,0,0,yes,ok
hp2-hp5,gre,cell-02,3,1,30,64,2,gretest0,f8:f2:1e:38:ab:80,4213034,1376978,268050474959,277897787096,48490957129,137959637,6488.86,6727.24,3.3397,12.55,18.93,1,1,0,0,yes,ok
