time,srcaddress,srcport,dstaddr,dstport,transferid,istart,iend,bytes,speed,writecnt,writeerr,tcpretry,tcpcwnd,tcppcwnd,tcprtt,tcprttvar
-0700:20260611041029.240500,172.16.40.122,41332,172.16.40.174,5001,4,330.0,331.0,28704768,229638144,219,0,0,318,225,4259,116
-0700:20260611041029.240500,172.16.40.122,41336,172.16.40.174,5001,2,330.0,331.0,28966912,231735296,221,0,0,360,255,4266,121
-0700:20260611041029.240501,172.16.40.122,41334,172.16.40.174,5001,1,330.0,331.0,28835840,230686720,220,0,0,357,253,4254,150
-0700:20260611041029.240586,172.16.40.122,41330,172.16.40.174,5001,3,330.0,331.0,29491200,235929600,225,0,0,332,235,4273,110
-0700:20260611041029.240500,172.16.40.122,0,172.16.40.174,5001,-1,330.0,331.0,115998720,927989760,885,0,0,4120854346931896320,0,0,0
-0700:20260611041030.240500,172.16.40.122,41332,172.16.40.174,5001,4,331.0,332.0,29229056,233832448,223,0,0,318,225,4270,108
-0700:20260611041030.240501,172.16.40.122,41334,172.16.40.174,5001,1,331.0,332.0,29753344,238026752,227,0,0,357,253,4288,142
-0700:20260611041030.240500,172.16.40.122,41336,172.16.40.174,5001,2,331.0,332.0,29622272,236978176,226,0,0,360,255,4247,116
-0700:20260611041030.240586,172.16.40.122,41330,172.16.40.174,5001,3,331.0,332.0,29360128,234881024,224,0,0,332,235,4250,146
-0700:20260611041030.240500,172.16.40.122,0,172.16.40.174,5001,-1,331.0,332.0,117964800,943718400,900,0,0,4120854346931896320,0,0,0
-0700:20260611041031.240500,172.16.40.122,41332,172.16.40.174,5001,4,332.0,333.0,29360128,234881024,224,0,0,318,225,4269,117
-0700:20260611041031.240500,172.16.40.122,41336,172.16.40.174,5001,2,332.0,333.0,28966912,231735296,221,0,0,360,255,4251,158
-0700:20260611041031.240501,172.16.40.122,41334,172.16.40.174,5001,1,332.0,333.0,28966912,231735296,221,0,0,357,253,4203,163
-0700:20260611041031.240586,172.16.40.122,41330,172.16.40.174,5001,3,332.0,333.0,29360128,234881024,224,0,0,332,235,4291,133
-0700:20260611041031.240500,172.16.40.122,0,172.16.40.174,5001,-1,332.0,333.0,116654080,933232640,890,0,0,4120854346931896320,0,0,0
-0700:20260611041032.240500,172.16.40.122,41332,172.16.40.174,5001,4,333.0,334.0,29360128,234881024,224,0,0,318,225,4205,139
-0700:20260611041032.240501,172.16.40.122,41334,172.16.40.174,5001,1,333.0,334.0,28835840,230686720,220,0,0,357,253,4259,138
-0700:20260611041032.240586,172.16.40.122,41330,172.16.40.174,5001,3,333.0,334.0,28704768,229638144,219,0,0,332,235,4226,158
-0700:20260611041032.240500,172.16.40.122,41336,172.16.40.174,5001,2,333.0,334.0,29753344,238026752,227,0,0,360,255,4299,130
-0700:20260611041032.240500,172.16.40.122,0,172.16.40.174,5001,-1,333.0,334.0,116654080,933232640,890,0,0,4120854346931896320,0,0,0
-0700:20260611041033.240500,172.16.40.122,41332,172.16.40.174,5001,4,334.0,335.0,29360128,234881024,224,0,0,318,225,4286,116
-0700:20260611041033.240501,172.16.40.122,41334,172.16.40.174,5001,1,334.0,335.0,29753344,238026752,227,0,0,357,253,4284,153
-0700:20260611041033.240500,172.16.40.122,41336,172.16.40.174,5001,2,334.0,335.0,28966912,231735296,221,0,0,360,255,4333,139
-0700:20260611041033.240586,172.16.40.122,41330,172.16.40.174,5001,3,334.0,335.0,29360128,234881024,224,0,0,332,235,4250,135
-0700:20260611041033.240500,172.16.40.122,0,172.16.40.174,5001,-1,334.0,335.0,117440512,939524096,896,0,0,4120854346931896320,0,0,0
-0700:20260611041034.240500,172.16.40.122,41332,172.16.40.174,5001,4,335.0,336.0,29360128,234881024,224,0,0,318,225,4256,122
-0700:20260611041034.240501,172.16.40.122,41334,172.16.40.174,5001,1,335.0,336.0,28966912,231735296,221,0,0,357,253,4246,154
-0700:20260611041034.240500,172.16.40.122,41336,172.16.40.174,5001,2,335.0,336.0,28835840,230686720,220,0,0,360,255,4247,135
-0700:20260611041034.240586,172.16.40.122,41330,172.16.40.174,5001,3,335.0,336.0,29360128,234881024,224,0,0,332,235,4289,132
-0700:20260611041034.240500,172.16.40.122,0,172.16.40.174,5001,-1,335.0,336.0,116523008,932184064,889,0,0,4120854346931896320,0,0,0
-0700:20260611041035.240500,172.16.40.122,41332,172.16.40.174,5001,4,336.0,337.0,29360128,234881024,224,0,0,318,225,4268,126
-0700:20260611041035.240501,172.16.40.122,41334,172.16.40.174,5001,1,336.0,337.0,29753344,238026752,227,0,0,357,253,4247,154
-0700:20260611041035.240500,172.16.40.122,41336,172.16.40.174,5001,2,336.0,337.0,29753344,238026752,227,0,0,360,255,4274,133
-0700:20260611041035.240586,172.16.40.122,41330,172.16.40.174,5001,3,336.0,337.0,29360128,234881024,224,0,0,332,235,4279,121
-0700:20260611041035.240500,172.16.40.122,0,172.16.40.174,5001,-1,336.0,337.0,118226944,945815552,902,0,0,4120854346931896320,0,0,0
-0700:20260611041036.240500,172.16.40.122,41336,172.16.40.174,5001,2,337.0,338.0,28966912,231735296,221,0,0,360,255,4251,109
-0700:20260611041036.240500,172.16.40.122,41332,172.16.40.174,5001,4,337.0,338.0,29360128,234881024,224,0,0,318,225,4285,109
-0700:20260611041036.240501,172.16.40.122,41334,172.16.40.174,5001,1,337.0,338.0,28835840,230686720,220,0,0,357,253,4267,144
-0700:20260611041036.240586,172.16.40.122,41330,172.16.40.174,5001,3,337.0,338.0,29491200,235929600,225,0,0,332,235,4242,159
-0700:20260611041036.240500,172.16.40.122,0,172.16.40.174,5001,-1,337.0,338.0,116654080,933232640,890,0,0,4120854346931896320,0,0,0
-0700:20260611041037.240586,172.16.40.122,41330,172.16.40.174,5001,3,338.0,339.0,28573696,228589568,218,0,0,332,235,4275,133
-0700:20260611041037.240500,172.16.40.122,41332,172.16.40.174,5001,4,338.0,339.0,28704768,229638144,219,0,0,318,225,4298,114
-0700:20260611041037.240501,172.16.40.122,41334,172.16.40.174,5001,1,338.0,339.0,29753344,238026752,227,0,0,357,253,4240,148
-0700:20260611041037.240500,172.16.40.122,41336,172.16.40.174,5001,2,338.0,339.0,29622272,236978176,226,0,0,360,255,4251,159
-0700:20260611041037.240500,172.16.40.122,0,172.16.40.174,5001,-1,338.0,339.0,116654080,933232640,890,0,0,4120854346931896320,0,0,0
-0700:20260611041038.240500,172.16.40.122,41332,172.16.40.174,5001,4,339.0,340.0,29491200,235929600,225,0,0,318,225,4244,137
-0700:20260611041038.240500,172.16.40.122,41336,172.16.40.174,5001,2,339.0,340.0,28966912,231735296,221,0,0,360,255,4231,139
-0700:20260611041038.240586,172.16.40.122,41330,172.16.40.174,5001,3,339.0,340.0,29360128,234881024,224,0,0,332,235,4280,120
-0700:20260611041038.240501,172.16.40.122,41334,172.16.40.174,5001,1,339.0,340.0,28966912,231735296,221,0,0,357,253,4224,157
-0700:20260611041038.240500,172.16.40.122,0,172.16.40.174,5001,-1,339.0,340.0,116785152,934281216,891,0,0,4120854346931896320,0,0,0
-0700:20260611041039.240501,172.16.40.122,41334,172.16.40.174,5001,1,340.0,341.0,28835840,230686720,220,0,0,357,253,4281,145
-0700:20260611041039.240500,172.16.40.122,41332,172.16.40.174,5001,4,340.0,341.0,29622272,236978176,226,0,0,318,225,4262,117
-0700:20260611041039.240500,172.16.40.122,41336,172.16.40.174,5001,2,340.0,341.0,29753344,238026752,227,0,0,360,255,4328,134
-0700:20260611041039.240586,172.16.40.122,41330,172.16.40.174,5001,3,340.0,341.0,29491200,235929600,225,0,0,332,235,4244,150
-0700:20260611041039.240500,172.16.40.122,0,172.16.40.174,5001,-1,340.0,341.0,117702656,941621248,898,0,0,4120854346931896320,0,0,0
-0700:20260611041040.240500,172.16.40.122,41332,172.16.40.174,5001,4,341.0,342.0,28966912,231735296,221,0,0,318,225,4337,133
-0700:20260611041040.240501,172.16.40.122,41334,172.16.40.174,5001,1,341.0,342.0,29753344,238026752,227,0,0,357,253,4450,340
-0700:20260611041040.240500,172.16.40.122,41336,172.16.40.174,5001,2,341.0,342.0,28966912,231735296,221,0,0,360,255,4200,140
-0700:20260611041040.240586,172.16.40.122,41330,172.16.40.174,5001,3,341.0,342.0,29491200,235929600,225,0,0,332,235,4274,137
-0700:20260611041040.240500,172.16.40.122,0,172.16.40.174,5001,-1,341.0,342.0,117178368,937426944,894,0,0,4120854346931896320,0,0,0
-0700:20260611041041.240500,172.16.40.122,41332,172.16.40.174,5001,4,342.0,343.0,29229056,233832448,223,0,0,318,225,4270,114
-0700:20260611041041.240501,172.16.40.122,41334,172.16.40.174,5001,1,342.0,343.0,28966912,231735296,221,0,0,357,253,4270,148
-0700:20260611041041.240500,172.16.40.122,41336,172.16.40.174,5001,2,342.0,343.0,28835840,230686720,220,0,0,360,255,4263,136
-0700:20260611041041.240586,172.16.40.122,41330,172.16.40.174,5001,3,342.0,343.0,29360128,234881024,224,0,0,332,235,4297,127
-0700:20260611041041.240500,172.16.40.122,0,172.16.40.174,5001,-1,342.0,343.0,116391936,931135488,888,0,0,4120854346931896320,0,0,0
-0700:20260611041042.240586,172.16.40.122,41330,172.16.40.174,5001,3,343.0,344.0,28704768,229638144,219,0,0,332,235,4245,155
-0700:20260611041042.240500,172.16.40.122,41332,172.16.40.174,5001,4,343.0,344.0,29491200,235929600,225,0,0,318,225,4263,124
-0700:20260611041042.240501,172.16.40.122,41334,172.16.40.174,5001,1,343.0,344.0,29622272,236978176,226,0,0,357,253,4279,157
-0700:20260611041042.240500,172.16.40.122,41336,172.16.40.174,5001,2,343.0,344.0,29753344,238026752,227,0,0,360,255,4276,126
-0700:20260611041042.240500,172.16.40.122,0,172.16.40.174,5001,-1,343.0,344.0,117571584,940572672,897,0,0,4120854346931896320,0,0,0
-0700:20260611041043.240500,172.16.40.122,41336,172.16.40.174,5001,2,344.0,345.0,28966912,231735296,221,0,0,360,255,4249,164
-0700:20260611041043.240500,172.16.40.122,41332,172.16.40.174,5001,4,344.0,345.0,29097984,232783872,222,0,0,318,225,4302,114
-0700:20260611041043.240501,172.16.40.122,41334,172.16.40.174,5001,1,344.0,345.0,28966912,231735296,221,0,0,357,253,4302,143
-0700:20260611041043.240586,172.16.40.122,41330,172.16.40.174,5001,3,344.0,345.0,29491200,235929600,225,0,0,332,235,4268,136
-0700:20260611041043.240500,172.16.40.122,0,172.16.40.174,5001,-1,344.0,345.0,116523008,932184064,889,0,0,4120854346931896320,0,0,0
-0700:20260611041044.240586,172.16.40.122,41330,172.16.40.174,5001,3,345.0,346.0,29360128,234881024,224,0,0,332,235,4291,120
-0700:20260611041044.240500,172.16.40.122,41332,172.16.40.174,5001,4,345.0,346.0,29491200,235929600,225,0,0,318,225,4244,129
-0700:20260611041044.240501,172.16.40.122,41334,172.16.40.174,5001,1,345.0,346.0,29753344,238026752,227,0,0,357,253,4215,163
-0700:20260611041044.240500,172.16.40.122,41336,172.16.40.174,5001,2,345.0,346.0,29622272,236978176,226,0,0,360,255,4249,145
-0700:20260611041044.240500,172.16.40.122,0,172.16.40.174,5001,-1,345.0,346.0,118226944,945815552,902,0,0,4120854346931896320,0,0,0
-0700:20260611041045.240500,172.16.40.122,41332,172.16.40.174,5001,4,346.0,347.0,28966912,231735296,221,0,0,318,225,4253,143
-0700:20260611041045.240500,172.16.40.122,41336,172.16.40.174,5001,2,346.0,347.0,28966912,231735296,221,0,0,360,255,4279,134
-0700:20260611041045.240501,172.16.40.122,41334,172.16.40.174,5001,1,346.0,347.0,28966912,231735296,221,0,0,357,253,4236,143
-0700:20260611041045.240586,172.16.40.122,41330,172.16.40.174,5001,3,346.0,347.0,29360128,234881024,224,0,0,332,235,4251,110
-0700:20260611041045.240500,172.16.40.122,0,172.16.40.174,5001,-1,346.0,347.0,116260864,930086912,887,0,0,4120854346931896320,0,0,0
-0700:20260611041046.240501,172.16.40.122,41334,172.16.40.174,5001,1,347.0,348.0,28835840,230686720,220,0,0,357,253,4279,138
-0700:20260611041046.240500,172.16.40.122,41332,172.16.40.174,5001,4,347.0,348.0,29491200,235929600,225,0,0,318,225,4272,111
-0700:20260611041046.240586,172.16.40.122,41330,172.16.40.174,5001,3,347.0,348.0,29491200,235929600,225,0,0,332,235,4244,135
-0700:20260611041046.240500,172.16.40.122,41336,172.16.40.174,5001,2,347.0,348.0,29753344,238026752,227,0,0,360,255,4208,140
-0700:20260611041046.240500,172.16.40.122,0,172.16.40.174,5001,-1,347.0,348.0,117571584,940572672,897,0,0,4120854346931896320,0,0,0
-0700:20260611041047.240500,172.16.40.122,41332,172.16.40.174,5001,4,348.0,349.0,29097984,232783872,222,0,0,318,225,4281,107
-0700:20260611041047.240501,172.16.40.122,41334,172.16.40.174,5001,1,348.0,349.0,29753344,238026752,227,0,0,357,253,4297,131
-0700:20260611041047.240500,172.16.40.122,41336,172.16.40.174,5001,2,348.0,349.0,28966912,231735296,221,0,0,360,255,4220,144
-0700:20260611041047.240586,172.16.40.122,41330,172.16.40.174,5001,3,348.0,349.0,28573696,228589568,218,0,0,332,235,4282,137
-0700:20260611041047.240500,172.16.40.122,0,172.16.40.174,5001,-1,348.0,349.0,116391936,931135488,888,0,0,4120854346931896320,0,0,0
-0700:20260611041048.240500,172.16.40.122,41332,172.16.40.174,5001,4,349.0,350.0,29097984,232783872,222,0,0,318,225,4273,131
-0700:20260611041048.240501,172.16.40.122,41334,172.16.40.174,5001,1,349.0,350.0,28966912,231735296,221,0,0,357,253,4271,148
-0700:20260611041048.240500,172.16.40.122,41336,172.16.40.174,5001,2,349.0,350.0,28835840,230686720,220,0,0,360,255,4266,128
-0700:20260611041048.240586,172.16.40.122,41330,172.16.40.174,5001,3,349.0,350.0,29491200,235929600,225,0,0,332,235,4254,113
-0700:20260611041048.240500,172.16.40.122,0,172.16.40.174,5001,-1,349.0,350.0,116391936,931135488,888,0,0,4120854346931896320,0,0,0
-0700:20260611041049.240500,172.16.40.122,41332,172.16.40.174,5001,4,350.0,351.0,29622272,236978176,226,0,0,318,225,4276,103
-0700:20260611041049.240501,172.16.40.122,41334,172.16.40.174,5001,1,350.0,351.0,29622272,236978176,226,0,0,357,253,4296,133
-0700:20260611041049.240500,172.16.40.122,41336,172.16.40.174,5001,2,350.0,351.0,29753344,238026752,227,0,0,360,255,4330,162
-0700:20260611041049.240586,172.16.40.122,41330,172.16.40.174,5001,3,350.0,351.0,29360128,234881024,224,0,0,332,235,4253,153
-0700:20260611041049.240500,172.16.40.122,0,172.16.40.174,5001,-1,350.0,351.0,118358016,946864128,903,0,0,4120854346931896320,0,0,0
-0700:20260611041050.240500,172.16.40.122,41336,172.16.40.174,5001,2,351.0,352.0,28966912,231735296,221,0,0,360,255,4254,155
-0700:20260611041050.240500,172.16.40.122,41332,172.16.40.174,5001,4,351.0,352.0,28966912,231735296,221,0,0,318,225,4296,106
-0700:20260611041050.240501,172.16.40.122,41334,172.16.40.174,5001,1,351.0,352.0,28966912,231735296,221,0,0,357,253,4286,143
-0700:20260611041050.240586,172.16.40.122,41330,172.16.40.174,5001,3,351.0,352.0,29360128,234881024,224,0,0,332,235,4253,150
-0700:20260611041050.240500,172.16.40.122,0,172.16.40.174,5001,-1,351.0,352.0,116260864,930086912,887,0,0,4120854346931896320,0,0,0
-0700:20260611041051.240500,172.16.40.122,41332,172.16.40.174,5001,4,352.0,353.0,29229056,233832448,223,0,0,318,225,4252,141
-0700:20260611041051.240501,172.16.40.122,41334,172.16.40.174,5001,1,352.0,353.0,29753344,238026752,227,0,0,357,253,4241,160
-0700:20260611041051.240500,172.16.40.122,41336,172.16.40.174,5001,2,352.0,353.0,29622272,236978176,226,0,0,360,255,4301,144
-0700:20260611041051.240586,172.16.40.122,41330,172.16.40.174,5001,3,352.0,353.0,29360128,234881024,224,0,0,332,235,4338,173
-0700:20260611041051.240500,172.16.40.122,0,172.16.40.174,5001,-1,352.0,353.0,117964800,943718400,900,0,0,4120854346931896320,0,0,0
-0700:20260611041052.240500,172.16.40.122,41332,172.16.40.174,5001,4,353.0,354.0,29360128,234881024,224,0,0,318,225,4245,121
-0700:20260611041052.240500,172.16.40.122,41336,172.16.40.174,5001,2,353.0,354.0,29097984,232783872,222,0,0,360,255,4295,131
-0700:20260611041052.240501,172.16.40.122,41334,172.16.40.174,5001,1,353.0,354.0,28966912,231735296,221,0,0,357,253,4256,138
-0700:20260611041052.240586,172.16.40.122,41330,172.16.40.174,5001,3,353.0,354.0,29360128,234881024,224,0,0,332,235,4218,160
-0700:20260611041052.240500,172.16.40.122,0,172.16.40.174,5001,-1,353.0,354.0,116785152,934281216,891,0,0,4120854346931896320,0,0,0
-0700:20260611041053.240501,172.16.40.122,41334,172.16.40.174,5001,1,354.0,355.0,28835840,230686720,220,0,0,357,253,4299,132
-0700:20260611041053.240500,172.16.40.122,41336,172.16.40.174,5001,2,354.0,355.0,28835840,230686720,220,0,0,360,255,4225,154
-0700:20260611041053.240586,172.16.40.122,41330,172.16.40.174,5001,3,354.0,355.0,28704768,229638144,219,0,0,332,235,4259,137
-0700:20260611041053.240500,172.16.40.122,41332,172.16.40.174,5001,4,354.0,355.0,29491200,235929600,225,0,0,318,225,4298,114
-0700:20260611041053.240500,172.16.40.122,0,172.16.40.174,5001,-1,354.0,355.0,115867648,926941184,884,0,0,4120854346931896320,0,0,0
-0700:20260611041054.240500,172.16.40.122,41332,172.16.40.174,5001,4,355.0,356.0,29097984,232783872,222,0,0,318,225,4246,144
-0700:20260611041054.240501,172.16.40.122,41334,172.16.40.174,5001,1,355.0,356.0,29753344,238026752,227,0,0,357,253,4240,152
-0700:20260611041054.240500,172.16.40.122,41336,172.16.40.174,5001,2,355.0,356.0,29753344,238026752,227,0,0,360,255,4242,135
-0700:20260611041054.240586,172.16.40.122,41330,172.16.40.174,5001,3,355.0,356.0,29360128,234881024,224,0,0,332,235,4269,122
-0700:20260611041054.240500,172.16.40.122,0,172.16.40.174,5001,-1,355.0,356.0,117964800,943718400,900,0,0,4120854346931896320,0,0,0
-0700:20260611041055.240501,172.16.40.122,41334,172.16.40.174,5001,1,356.0,357.0,28966912,231735296,221,0,0,357,253,4295,135
-0700:20260611041055.240500,172.16.40.122,41336,172.16.40.174,5001,2,356.0,357.0,28966912,231735296,221,0,0,360,255,4274,121
-0700:20260611041055.240586,172.16.40.122,41330,172.16.40.174,5001,3,356.0,357.0,29491200,235929600,225,0,0,332,235,4242,146
-0700:20260611041055.240500,172.16.40.122,41332,172.16.40.174,5001,4,356.0,357.0,29360128,234881024,224,0,0,318,225,4259,127
-0700:20260611041055.240500,172.16.40.122,0,172.16.40.174,5001,-1,356.0,357.0,116785152,934281216,891,0,0,4120854346931896320,0,0,0
-0700:20260611041056.240500,172.16.40.122,41332,172.16.40.174,5001,4,357.0,358.0,28835840,230686720,220,0,0,318,225,4299,110
-0700:20260611041056.240501,172.16.40.122,41334,172.16.40.174,5001,1,357.0,358.0,29622272,236978176,226,0,0,357,253,4312,142
-0700:20260611041056.240500,172.16.40.122,41336,172.16.40.174,5001,2,357.0,358.0,29622272,236978176,226,0,0,360,255,4245,111
-0700:20260611041056.240586,172.16.40.122,41330,172.16.40.174,5001,3,357.0,358.0,29360128,234881024,224,0,0,332,235,4252,150
-0700:20260611041056.240500,172.16.40.122,0,172.16.40.174,5001,-1,357.0,358.0,117440512,939524096,896,0,0,4120854346931896320,0,0,0
-0700:20260611041057.240500,172.16.40.122,41332,172.16.40.174,5001,4,358.0,359.0,29753344,238026752,227,0,0,318,225,4378,168
-0700:20260611041057.240501,172.16.40.122,41334,172.16.40.174,5001,1,358.0,359.0,28966912,231735296,221,0,0,357,253,4288,139
-0700:20260611041057.240500,172.16.40.122,41336,172.16.40.174,5001,2,358.0,359.0,28966912,231735296,221,0,0,360,255,4245,146
-0700:20260611041057.240586,172.16.40.122,41330,172.16.40.174,5001,3,358.0,359.0,29360128,234881024,224,0,0,332,235,4287,132
-0700:20260611041057.240500,172.16.40.122,0,172.16.40.174,5001,-1,358.0,359.0,117047296,936378368,893,0,0,4120854346931896320,0,0,0
-0700:20260611041058.240586,172.16.40.122,41330,172.16.40.174,5001,3,359.0,360.0,28704768,229638144,219,0,0,332,235,4243,110
-0700:20260611041058.240500,172.16.40.122,41332,172.16.40.174,5001,4,359.0,360.0,28966912,231735296,221,0,0,318,225,4245,123
-0700:20260611041058.240501,172.16.40.122,41334,172.16.40.174,5001,1,359.0,360.0,29753344,238026752,227,0,0,357,253,4249,119
-0700:20260611041058.240500,172.16.40.122,41336,172.16.40.174,5001,2,359.0,360.0,29753344,238026752,227,0,0,360,255,4291,126
-0700:20260611041058.240500,172.16.40.122,0,172.16.40.174,5001,-1,359.0,360.0,117178368,937426944,894,0,0,4120854346931896320,0,0,0
-0700:20260611041059.240500,172.16.40.122,41332,172.16.40.174,5001,4,360.0,361.0,29491200,235929600,225,0,0,318,225,4284,105
-0700:20260611041059.240500,172.16.40.122,41336,172.16.40.174,5001,2,360.0,361.0,28966912,231735296,221,0,0,360,255,4266,121
-0700:20260611041059.240586,172.16.40.122,41330,172.16.40.174,5001,3,360.0,361.0,29360128,234881024,224,0,0,332,235,4236,135
-0700:20260611041059.240501,172.16.40.122,41334,172.16.40.174,5001,1,360.0,361.0,28966912,231735296,221,0,0,357,253,4266,131
-0700:20260611041059.240500,172.16.40.122,0,172.16.40.174,5001,-1,360.0,361.0,116785152,934281216,891,0,0,4120854346931896320,0,0,0
-0700:20260611041100.240501,172.16.40.122,41334,172.16.40.174,5001,1,361.0,362.0,28835840,230686720,220,0,0,357,253,4257,129
-0700:20260611041100.240500,172.16.40.122,41336,172.16.40.174,5001,2,361.0,362.0,28835840,230686720,220,0,0,360,255,4241,137
-0700:20260611041100.240500,172.16.40.122,41332,172.16.40.174,5001,4,361.0,362.0,29491200,235929600,225,0,0,318,225,4294,108
-0700:20260611041100.240586,172.16.40.122,41330,172.16.40.174,5001,3,361.0,362.0,29491200,235929600,225,0,0,332,235,4295,135
-0700:20260611041100.240500,172.16.40.122,0,172.16.40.174,5001,-1,361.0,362.0,116654080,933232640,890,0,0,4120854346931896320,0,0,0
-0700:20260611041101.240500,172.16.40.122,41332,172.16.40.174,5001,4,362.0,363.0,28966912,231735296,221,0,0,318,225,4260,124
-0700:20260611041101.240501,172.16.40.122,41334,172.16.40.174,5001,1,362.0,363.0,29753344,238026752,227,0,0,357,253,4259,162
-0700:20260611041101.240500,172.16.40.122,41336,172.16.40.174,5001,2,362.0,363.0,29753344,238026752,227,0,0,360,255,4257,118
-0700:20260611041101.240586,172.16.40.122,41330,172.16.40.174,5001,3,362.0,363.0,29360128,234881024,224,0,0,332,235,4269,128
-0700:20260611041101.240500,172.16.40.122,0,172.16.40.174,5001,-1,362.0,363.0,117833728,942669824,899,0,0,4120854346931896320,0,0,0
-0700:20260611041102.240501,172.16.40.122,41334,172.16.40.174,5001,1,363.0,364.0,28966912,231735296,221,0,0,357,253,4262,154
-0700:20260611041102.240500,172.16.40.122,41336,172.16.40.174,5001,2,363.0,364.0,28966912,231735296,221,0,0,360,255,4255,112
-0700:20260611041102.240500,172.16.40.122,41332,172.16.40.174,5001,4,363.0,364.0,29491200,235929600,225,0,0,318,225,4274,104
-0700:20260611041102.240586,172.16.40.122,41330,172.16.40.174,5001,3,363.0,364.0,29491200,235929600,225,0,0,332,235,4250,162
-0700:20260611041102.240500,172.16.40.122,0,172.16.40.174,5001,-1,363.0,364.0,116916224,935329792,892,0,0,4120854346931896320,0,0,0
-0700:20260611041103.240500,172.16.40.122,41332,172.16.40.174,5001,4,364.0,365.0,28835840,230686720,220,0,0,318,225,4305,108
-0700:20260611041103.240586,172.16.40.122,41330,172.16.40.174,5001,3,364.0,365.0,28704768,229638144,219,0,0,332,235,4270,128
-0700:20260611041103.240501,172.16.40.122,41334,172.16.40.174,5001,1,364.0,365.0,29622272,236978176,226,0,0,357,253,4381,213
-0700:20260611041103.240500,172.16.40.122,41336,172.16.40.174,5001,2,364.0,365.0,29622272,236978176,226,0,0,360,255,4253,156
-0700:20260611041103.240500,172.16.40.122,0,172.16.40.174,5001,-1,364.0,365.0,116785152,934281216,891,0,0,4120854346931896320,0,0,0
-0700:20260611041104.240500,172.16.40.122,41336,172.16.40.174,5001,2,365.0,366.0,28966912,231735296,221,0,0,360,255,4255,145
-0700:20260611041104.240500,172.16.40.122,41332,172.16.40.174,5001,4,365.0,366.0,29753344,238026752,227,0,0,318,225,4252,138
-0700:20260611041104.240501,172.16.40.122,41334,172.16.40.174,5001,1,365.0,366.0,28966912,231735296,221,0,0,357,253,4218,160
-0700:20260611041104.240586,172.16.40.122,41330,172.16.40.174,5001,3,365.0,366.0,29491200,235929600,225,0,0,332,235,4327,119
-0700:20260611041104.240500,172.16.40.122,0,172.16.40.174,5001,-1,365.0,366.0,117178368,937426944,894,0,0,4120854346931896320,0,0,0
-0700:20260611041105.240501,172.16.40.122,41334,172.16.40.174,5001,1,366.0,367.0,28966912,231735296,221,0,0,357,253,4266,132
-0700:20260611041105.240500,172.16.40.122,41332,172.16.40.174,5001,4,366.0,367.0,28704768,229638144,219,0,0,318,225,4265,111
-0700:20260611041105.240586,172.16.40.122,41330,172.16.40.174,5001,3,366.0,367.0,29491200,235929600,225,0,0,332,235,4643,909
-0700:20260611041105.240500,172.16.40.122,41336,172.16.40.174,5001,2,366.0,367.0,29753344,238026752,227,0,0,360,255,4498,473
-0700:20260611041105.240500,172.16.40.122,0,172.16.40.174,5001,-1,366.0,367.0,116916224,935329792,892,0,0,4120854346931896320,0,0,0
-0700:20260611041106.240500,172.16.40.122,41332,172.16.40.174,5001,4,367.0,368.0,29622272,236978176,226,0,0,318,225,4285,118
-0700:20260611041106.240501,172.16.40.122,41334,172.16.40.174,5001,1,367.0,368.0,29753344,238026752,227,0,0,357,253,4309,145
-0700:20260611041106.240500,172.16.40.122,41336,172.16.40.174,5001,2,367.0,368.0,28966912,231735296,221,0,0,360,255,4224,123
-0700:20260611041106.240586,172.16.40.122,41330,172.16.40.174,5001,3,367.0,368.0,29360128,234881024,224,0,0,332,235,4259,134
-0700:20260611041106.240500,172.16.40.122,0,172.16.40.174,5001,-1,367.0,368.0,117702656,941621248,898,0,0,4120854346931896320,0,0,0
-0700:20260611041107.240500,172.16.40.122,41332,172.16.40.174,5001,4,368.0,369.0,28835840,230686720,220,0,0,318,225,4261,122
-0700:20260611041107.240501,172.16.40.122,41334,172.16.40.174,5001,1,368.0,369.0,28835840,230686720,220,0,0,357,253,4249,157
-0700:20260611041107.240500,172.16.40.122,41336,172.16.40.174,5001,2,368.0,369.0,28835840,230686720,220,0,0,360,255,4265,138
-0700:20260611041107.240586,172.16.40.122,41330,172.16.40.174,5001,3,368.0,369.0,28704768,229638144,219,0,0,332,235,4244,144
-0700:20260611041107.240500,172.16.40.122,0,172.16.40.174,5001,-1,368.0,369.0,115212288,921698304,879,0,0,4120854346931896320,0,0,0
-0700:20260611041108.240586,172.16.40.122,41330,172.16.40.174,5001,3,369.0,370.0,29360128,234881024,224,0,0,332,235,4246,156
-0700:20260611041108.240500,172.16.40.122,41332,172.16.40.174,5001,4,369.0,370.0,29622272,236978176,226,0,0,318,225,4277,137
-0700:20260611041108.240501,172.16.40.122,41334,172.16.40.174,5001,1,369.0,370.0,29753344,238026752,227,0,0,357,253,4253,147
-0700:20260611041108.240500,172.16.40.122,41336,172.16.40.174,5001,2,369.0,370.0,29753344,238026752,227,0,0,360,255,4280,136
-0700:20260611041108.240500,172.16.40.122,0,172.16.40.174,5001,-1,369.0,370.0,118489088,947912704,904,0,0,4120854346931896320,0,0,0
-0700:20260611041109.240501,172.16.40.122,41334,172.16.40.174,5001,1,370.0,371.0,28966912,231735296,221,0,0,357,253,4296,140
