pair,scenario,cell,rep,sysctl,dur_s,pkt_size,threads,scenario_iface,scenario_mac,pps_sent,pps_recv,cycles,instructions,branches,branch_misses,cycles_per_pkt,ins_per_pkt,branch_miss_per_pkt,recv_sys_pct,recv_soft_pct,rps,rfs,cake,flower,kernel_has_sysctl,status
l-l2,vxlan,cell-02,3,1,60,64,2,vxlan10,f6:f6:60:9b:86:b0,0,0,863572,1157582,229839,3563,172714.40,231516.40,712.6000,0.01,0.00,1,1,1,1,yes,overlay-unsupported
l-l2,mpls,cell-01,1,0,60,64,2,lo,9c:dc:71:4c:a3:50,3292447,3291448,414553046317,596728512625,116257782161,81728696,2099.14,3021.61,0.4138,0.15,10.72,1,1,1,1,yes,ok
l-l2,mpls,cell-01,2,0,60,64,2,lo,9c:dc:71:4c:a3:50,3280680,3278958,428770432739,614487488950,119691115716,81076784,2179.40,3123.39,0.4121,0.18,10.89,1,1,1,1,yes,ok
l-l2,mpls,cell-01,3,0,60,64,2,lo,9c:dc:71:4c:a3:50,3290325,3285269,427342756018,611913037987,119073773744,84076593,2167.97,3104.33,0.4265,0.27,10.70,1,1,1,1,yes,ok
l-l2,mpls,cell-02,1,1,60,64,2,lo,9c:dc:71:4c:a3:50,3293053,3292623,430825526611,629185038596,122595894066,88072521,2180.76,3184.82,0.4458,0.14,10.96,1,1,1,1,yes,ok
l-l2,mpls,cell-02,2,1,60,64,2,lo,9c:dc:71:4c:a3:50,3289364,3287768,420977635335,609238676503,118683331992,78104145,2134.06,3088.41,0.3959,0.16,10.76,1,1,1,1,yes,ok
l-l2,mpls,cell-02,3,1,60,64,2,lo,9c:dc:71:4c:a3:50,3277045,3275980,426846517236,613014605784,119402885535,81147179,2171.60,3118.73,0.4128,0.17,10.85,1,1,1,1,yes,ok
l-l2,ipip,cell-01,1,0,60,64,2,ipip0,9c:dc:71:4c:a3:50,3293212,3292532,419616022425,609976378124,119499892157,81029265,2124.08,3087.68,0.4102,0.21,10.65,1,1,1,1,yes,ok
l-l2,ipip,cell-01,2,0,60,64,2,ipip0,9c:dc:71:4c:a3:50,3272646,3273468,432679100069,627523979577,123078736092,82982236,2202.96,3195.00,0.4225,0.10,11.12,1,1,1,1,yes,ok
l-l2,ipip,cell-01,3,0,60,64,2,ipip0,9c:dc:71:4c:a3:50,3273477,3274018,425440367551,618361961168,121222516807,82444807,2165.74,3147.82,0.4197,0.14,10.90,1,1,1,1,yes,ok
l-l2,ipip,cell-02,1,1,60,64,2,ipip0,9c:dc:71:4c:a3:50,3285615,3286477,423538671915,617410979373,121104872498,97424508,2147.89,3131.07,0.4941,0.09,10.94,1,1,1,1,yes,ok
l-l2,ipip,cell-02,2,1,60,64,2,ipip0,9c:dc:71:4c:a3:50,3268134,3269076,434199171760,630869625339,123763734950,98464695,2213.67,3216.35,0.5020,0.08,11.20,1,1,1,1,yes,ok
l-l2,ipip,cell-02,3,1,60,64,2,ipip0,9c:dc:71:4c:a3:50,3176572,3176972,420931607283,611792704194,119911699659,103078819,2208.24,3209.52,0.5408,0.16,10.61,1,1,1,1,yes,ok
l-l2,gre,cell-01,1,0,60,64,2,gretest0,9c:dc:71:4c:a3:50,3169746,3170861,422839943560,616996888169,121063009030,77096112,2222.53,3243.06,0.4052,0.07,10.88,1,1,1,1,yes,ok
l-l2,gre,cell-01,2,0,60,64,2,gretest0,9c:dc:71:4c:a3:50,3260859,3257901,427078917803,616304845196,120715982795,107467773,2184.84,3152.87,0.5498,0.23,10.74,1,1,1,1,yes,ok
l-l2,gre,cell-01,3,0,60,64,2,gretest0,9c:dc:71:4c:a3:50,3037458,3038672,417457309855,611473560426,119931364429,101171935,2289.69,3353.84,0.5549,0.10,10.53,1,1,1,1,yes,ok
l-l2,gre,cell-02,1,1,60,64,2,gretest0,9c:dc:71:4c:a3:50,3111650,3112978,414370087541,606226522909,118916469743,76345174,2218.51,3245.69,0.4087,0.09,10.61,1,1,1,1,yes,ok
l-l2,gre,cell-02,2,1,60,64,2,gretest0,9c:dc:71:4c:a3:50,3163828,3163321,424202522119,612806401529,120035440969,103778068,2235.01,3228.71,0.5468,0.23,10.61,1,1,1,1,yes,ok
l-l2,gre,cell-02,3,1,60,64,2,gretest0,9c:dc:71:4c:a3:50,2885897,2887444,419584149392,606707485028,119045458028,98515119,2421.89,3501.99,0.5686,0.07,10.54,1,1,1,1,yes,ok
l-l2,geneve,cell-01,1,0,60,64,2,geneve10,1a:b5:3f:9b:0b:0b,0,0,1003725,1048029,207002,3822,28677.86,29943.69,109.2000,0.00,0.00,1,1,1,1,yes,overlay-unsupported
l-l2,geneve,cell-01,2,0,60,64,2,geneve10,1a:b5:3f:9b:0b:0b,0,0,893446,1044014,206812,3772,81222.36,94910.36,342.9091,0.01,0.00,1,1,1,1,yes,overlay-unsupported
l-l2,geneve,cell-01,3,0,60,64,2,geneve10,1a:b5:3f:9b:0b:0b,0,0,817337,993942,198194,3596,136222.83,165657.00,599.3333,0.00,0.00,1,1,1,1,yes,overlay-unsupported
l-l2,geneve,cell-02,1,1,60,64,2,geneve10,1a:b5:3f:9b:0b:0b,0,0,1039051,1196216,237996,4052,94459.18,108746.91,368.3636,0.00,0.00,1,1,1,1,yes,overlay-unsupported
l-l2,geneve,cell-02,2,1,60,64,2,geneve10,1a:b5:3f:9b:0b:0b,0,0,969163,1054159,204759,3780,242290.75,263539.75,945.0000,0.01,0.00,1,1,1,1,yes,overlay-unsupported
l-l2,geneve,cell-02,3,1,60,64,2,geneve10,1a:b5:3f:9b:0b:0b,0,0,584073,771457,157221,2690,83439.00,110208.14,384.2857,0.00,0.00,1,1,1,1,yes,overlay-unsupported
