pair,scenario,cell,rep,sysctl,dur_s,pkt_size,threads,scenario_iface,scenario_mac,pps_sent,pps_recv,cycles,instructions,branches,branch_misses,cycles_per_pkt,ins_per_pkt,branch_miss_per_pkt,recv_sys_pct,recv_soft_pct,rps,rfs,cake,flower,kernel_has_sysctl,status
hp2-hp5,vxlan,cell-02,3,1,60,64,2,vxlan10,be:28:4e:2e:06:bc,0,0,1151064,866755,168107,3830,383688.00,288918.33,1276.6667,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,mpls,cell-01,1,0,60,64,2,lo,f8:f2:1e:38:ab:80,4228114,1392912,549343173660,538051424920,94289314291,136159104,6573.08,6437.97,1.6292,12.54,19.88,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-01,2,0,60,64,2,lo,f8:f2:1e:38:ab:80,4210345,1392025,552331523066,541767240717,94966263370,136800118,6613.04,6486.56,1.6379,12.55,19.98,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-01,3,0,60,64,2,lo,f8:f2:1e:38:ab:80,4207296,1413597,545725886897,539230130005,94435182792,136068150,6434.24,6357.66,1.6043,12.56,19.67,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-02,1,1,60,64,2,lo,f8:f2:1e:38:ab:80,4226493,1417728,544614647015,539285950203,94426033273,136339261,6402.43,6339.79,1.6028,12.54,19.57,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-02,2,1,60,64,2,lo,f8:f2:1e:38:ab:80,4208513,1351180,560340534492,541144172231,94999933338,136616307,6911.74,6674.95,1.6851,12.55,20.49,1,1,1,1,yes,ok
hp2-hp5,mpls,cell-02,3,1,60,64,2,lo,f8:f2:1e:38:ab:80,4194218,1410308,546936191070,541367973382,94817174545,137080670,6463.55,6397.75,1.6200,12.54,19.58,1,1,1,1,yes,ok
hp2-hp5,ipip,cell-01,1,0,60,64,2,ipip0,f8:f2:1e:38:ab:80,4220440,1442167,538166509508,541504437954,94737409326,136705908,6219.42,6257.99,1.5799,12.55,19.07,1,1,1,1,yes,ok
hp2-hp5,ipip,cell-01,2,0,60,64,2,ipip0,f8:f2:1e:38:ab:80,4194170,1379907,546950020929,538282824496,94380171670,136581582,6606.12,6501.43,1.6496,12.56,19.75,1,1,1,1,yes,ok
hp2-hp5,ipip,cell-01,3,0,60,64,2,ipip0,f8:f2:1e:38:ab:80,4221950,1371221,550441750234,539126179262,94549546361,138632596,6690.41,6552.87,1.6850,12.55,19.93,1,1,1,1,yes,ok
