pair,scenario,cell,rep,sysctl,dur_s,pkt_size,threads,scenario_iface,scenario_mac,pps_sent,pps_recv,cycles,instructions,branches,branch_misses,cycles_per_pkt,ins_per_pkt,branch_miss_per_pkt,recv_sys_pct,recv_soft_pct,rps,rfs,cake,flower,kernel_has_sysctl,status
pi5-pair,gre,cell-01,1,0,60,64,2,gretest0,2c:cf:67:31:df:b7,0,15425,5420111,6216487,1179295,11521,5.86,6.72,0.0124,0.03,0.81,1,1,1,1,no,ok
pi5-pair,gre,cell-01,2,0,60,64,2,gretest0,2c:cf:67:31:df:b7,0,19039,3427983,3342417,633475,13937,3.00,2.93,0.0122,0.03,1.48,1,1,1,1,no,ok
pi5-pair,gre,cell-01,3,0,60,64,2,gretest0,2c:cf:67:31:df:b7,0,22880,19422617,22271202,4218928,30298,14.15,16.22,0.0221,0.05,1.36,1,1,1,1,no,ok
pi5-pair,gre,cell-02,1,1,60,64,2,gretest0,2c:cf:67:31:df:b7,0,26541,14409277,16484541,3121152,27445,9.05,10.35,0.0172,0.03,1.63,1,1,1,1,no,ok
pi5-pair,gre,cell-02,2,1,60,64,2,gretest0,2c:cf:67:31:df:b7,0,30268,7790878,9559936,1844618,22242,4.29,5.26,0.0122,0.03,2.15,1,1,1,1,no,ok
pi5-pair,gre,cell-02,3,1,60,64,2,gretest0,2c:cf:67:31:df:b7,0,33928,7131466,7524280,1439709,24704,3.50,3.70,0.0121,0.04,2.70,1,1,1,1,no,ok
pi5-pair,geneve,cell-01,1,0,60,64,2,geneve10,d6:fc:f8:fd:03:81,0,5,710261,549056,100332,4765,2070.73,1600.75,13.8921,0.08,0.01,1,1,1,1,no,ok
pi5-pair,geneve,cell-01,2,0,60,64,2,geneve10,d6:fc:f8:fd:03:81,0,5,431919,351376,64633,3191,1406.90,1144.55,10.3941,0.05,0.00,1,1,1,1,no,ok
pi5-pair,geneve,cell-01,3,0,60,64,2,geneve10,d6:fc:f8:fd:03:81,0,5,448755,347025,62265,2774,1420.11,1098.18,8.7785,0.03,0.01,1,1,1,1,no,ok
pi5-pair,geneve,cell-02,1,1,60,64,2,geneve10,d6:fc:f8:fd:03:81,0,5,638926,498272,90652,4374,2028.34,1581.82,13.8857,0.06,0.00,1,1,1,1,no,ok
pi5-pair,geneve,cell-02,2,1,60,64,2,geneve10,d6:fc:f8:fd:03:81,0,5,386443,317444,57390,2527,1146.72,941.97,7.4985,0.04,0.01,1,1,1,1,no,ok
pi5-pair,geneve,cell-02,3,1,60,64,2,geneve10,d6:fc:f8:fd:03:81,0,5,396332,304596,56180,2590,1204.66,925.82,7.8723,0.03,0.01,1,1,1,1,no,ok
